time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-06 06:37:54,56.63,55.73,0.14,308.93,0.0,16.28,37.57,21.27,9.62,10.16,9.87,9.07,10.75,7.16,9.37,10.16,9.75,8.73,11.24,6.48,0
2022-05-06 06:38:54,80.28,78.97,1.99,7756.4,4.42,12.45,58.88,19.93,13.94,14.39,13.59,13.07,13.39,11.9,13.52,14.03,13.09,13.33,13.47,11.53,0
2022-05-06 06:39:54,6508.83,1020.28,1.01,4694.39,0.0,91.65,23.81,74.56,1092.36,1092.84,1092.4,1077.14,1078.69,1075.4,172.37,172.91,172.28,167.41,169.85,165.45,0
2022-05-06 06:40:54,53.05,54.63,1.74,6770.4,0.0,12.64,48.83,17.1,8.91,9.97,9.1,8.77,8.42,7.87,9.15,10.38,9.45,9.08,8.73,7.84,0
2022-05-06 06:41:54,56.72,59.32,1.46,5753.72,0.0,11.78,50.47,17.13,9.74,10.09,9.71,9.69,9.49,8.0,10.11,10.68,10.31,10.18,9.94,8.1,0
2022-05-06 06:42:54,79.28,57.57,1.56,6460.81,0.0,15.45,47.45,21.24,13.29,14.19,13.54,13.41,13.19,11.64,9.69,10.65,9.93,9.88,9.83,7.61,0
2022-05-06 06:43:54,177.59,78.12,1.61,6531.46,0.0,26.93,46.64,30.02,29.94,30.05,29.83,29.61,30.09,28.07,13.07,13.4,13.06,13.31,13.9,11.37,0
2022-05-06 06:44:54,230.65,85.26,1.61,6463.51,0.0,35.88,74.53,41.15,39.21,39.15,39.23,38.2,38.46,36.39,14.44,14.6,14.55,14.51,14.87,12.29,0
2022-05-06 06:45:54,1427.82,2227.35,0.49,2366.31,0.0,86.91,89.19,87.42,240.04,239.97,240.21,235.88,237.96,233.77,371.55,371.75,371.71,370.56,373.7,368.09,0
2022-05-06 06:46:54,64.57,96.65,2.06,8305.03,0.0,23.01,53.38,28.27,10.82,11.65,10.91,10.96,10.68,9.57,16.07,17.01,16.19,16.49,16.25,14.65,0
2022-05-06 06:47:54,82.36,110.45,2.12,8549.51,0.0,19.93,57.14,26.61,14.28,15.18,14.21,13.17,13.28,12.22,18.97,19.94,18.84,18.03,18.21,16.47,0
