time,usr_cpu,nice,kernel_cpu,idle,iowait,irq,softirq,steal,guest,guest_nice,ctx_switches,interrupts,soft_interrupts,syscalls,freq,load1,load5,load15,mem_total,mem_avail,mem_percent,mem_used,free,mem_active,inactive,buffers,cached,handles_num,pgpgin,pgpgout,fault,majflt,pgscank,pgsteal,pgfree,faultFlag
2022-04-06 06:16:37,7255853.38,4.98,888296.93,61342007.42,33575.96,0.0,8854.83,0.0,0.0,0.0,5156705966,13046921256,10796664574,0,53.73846153846154,29.59,56.8,58.76,201184202752,197704675328,1.7,2403426304,177888632832,9526964224,9526964224,540864512,20351279104,4608,533348,681657790,18028490517,5833,0,0,118587780741,0
2022-04-06 06:17:37,7255855.62,4.98,888301.73,61345839.79,33575.97,0.0,8854.83,0.0,0.0,0.0,5156996287,13047153970,10796738463,0,49.615384615384606,10.87,46.46,55.09,201184202752,197667917824,1.7,2442690560,182092312576,7425208320,7425208320,540864512,16108335104,4352,533348,681658386,18028615205,5833,0,0,118589962509,0
2022-04-06 06:18:37,7255914.3,4.98,888305.08,61349616.09,33575.99,0.0,8854.84,0.0,0.0,0.0,5157284662,13047438013,10796833299,0,48.16923076923078,4.59,38.17,51.7,201184202752,193232326656,4.0,6875774976,177662107648,7423127552,7423127552,540864512,16105455616,4480,533348,681665806,18029004790,5833,0,0,118590393207,0
2022-04-06 06:19:37,7255966.6,4.98,888316.16,61353392.52,33576.0,0.0,8854.84,0.0,0.0,0.0,5157572746,13047719634,10796926357,0,48.230769230769226,2.46,31.45,48.54,201184202752,171698167808,14.7,28409425920,156125388800,7425708032,7425708032,540864512,16108523520,4096,533348,681666138,18034342450,5833,0,0,118592336757,0
2022-04-06 06:20:37,7256027.83,4.98,888318.08,61357168.7,33576.34,0.0,8854.84,0.0,0.0,0.0,5157863640,13048002117,10797018421,0,48.26153846153846,1.57,25.92,45.57,201184202752,171701624832,14.7,28404985856,156045221888,7509344256,7509344256,540864512,16193130496,3968,533348,681744354,18034349098,5833,0,0,118592725468,0
2022-04-06 06:21:37,7256087.49,4.98,888320.75,61360944.28,33577.34,0.0,8854.84,0.0,0.0,0.0,5158155610,13048284296,10797107916,0,48.153846153846146,1.27,21.42,42.79,201184202752,171702382592,14.7,28404350976,155811790848,7744163840,7744163840,540864512,16427196416,3712,533348,681960814,18034396342,5833,0,0,118593244652,0
2022-04-06 06:22:37,7256146.63,4.98,888324.29,61364720.73,33577.47,0.0,8854.84,0.0,0.0,0.0,5158444738,13048565507,10797196751,0,48.13846153846154,1.13,17.71,40.18,201184202752,171703795712,14.7,28403929088,155615739904,7940993024,7940993024,540864512,16623669248,3712,533348,682094222,18034610247,5833,0,0,118593944957,0
2022-04-06 06:23:38,7256205.25,4.98,888327.71,61368496.83,33577.96,0.0,8854.84,0.0,0.0,0.0,5158734558,13048847792,10797284661,0,48.10769230769231,1.05,14.67,37.73,201184202752,171705970688,14.7,28401405952,155383140352,8170319872,8170319872,540864512,16858791936,3584,533348,682344414,18034854136,5833,0,0,118594690208,0
2022-04-06 06:24:38,7256264.52,4.98,888331.88,61372272.48,33578.88,0.0,8854.84,0.0,0.0,0.0,5159024904,13049131026,10797375382,0,48.07692307692307,1.02,12.18,35.43,201184202752,171703689216,14.7,28402958336,155148161024,8399200256,8399200256,540864512,17092218880,3584,533348,682572474,18035098092,5833,0,0,118595434461,0
2022-04-06 06:25:38,7256323.35,4.98,888335.69,61376048.69,33579.3,0.0,8854.84,0.0,0.0,0.0,5159313375,13049411607,10797465714,0,48.01538461538462,1.11,10.19,33.29,201184202752,171716886528,14.6,28390191104,155003584512,8552054784,8552054784,540864512,17249562624,3456,533348,682744354,18035686976,5833,0,0,118596632677,0
