time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-05 17:35:00,111130.2,42469.11,0.32,53787.08,9856.29,93.06,99.04,96.15,18535.88,18535.17,18532.79,18507.57,18507.6,18511.19,7085.22,7084.06,7083.25,7071.52,7071.32,7073.75,0
2022-05-05 17:36:00,103706.78,46584.19,0.32,52796.43,11679.38,82.27,96.02,90.38,17295.24,17296.78,17293.73,17272.18,17273.25,17275.59,7768.34,7768.92,7766.85,7759.33,7759.19,7761.56,0
2022-05-05 17:37:00,15175.16,4090.04,0.69,120286.98,2284.4,84.42,76.96,81.69,2534.61,2533.34,2533.52,2524.2,2525.71,2523.77,685.87,684.86,685.04,678.42,679.18,676.68,80
2022-05-05 17:38:00,31907.71,10824.33,0.63,108634.7,3279.55,83.08,103.48,95.22,5321.4,5321.14,5320.85,5315.51,5314.54,5314.27,1806.03,1806.26,1805.56,1803.15,1801.84,1801.5,80
2022-05-05 17:39:00,21817.99,6121.85,0.68,117909.22,3334.36,67.65,118.22,89.37,3642.26,3641.94,3641.87,3630.15,3630.85,3630.92,1024.74,1024.79,1023.78,1016.63,1016.53,1015.37,80
2022-05-05 17:40:00,40544.96,12899.31,0.64,109939.44,4581.74,76.82,89.8,83.78,6764.27,6763.43,6762.59,6751.98,6751.34,6751.35,2154.14,2153.7,2152.7,2147.12,2146.21,2145.44,80
2022-05-05 17:41:00,87857.67,40649.94,0.45,78854.75,11687.92,90.74,100.18,96.31,14657.55,14655.78,14656.01,14629.15,14629.12,14630.06,6781.18,6779.33,6779.51,6770.22,6769.68,6770.02,80
2022-05-05 17:42:00,142.53,125.81,0.68,118764.54,193.36,24.73,30.25,25.99,25.67,25.25,24.99,22.04,22.51,22.07,22.74,22.3,22.17,19.65,19.66,19.28,80
2022-05-05 17:43:00,46432.75,17936.0,0.62,107709.9,6116.83,84.62,86.93,85.87,7760.02,7760.21,7760.38,7716.62,7717.49,7718.02,2994.32,2994.17,2993.99,2984.34,2984.71,2984.48,80
2022-05-05 17:44:00,90416.13,37829.78,0.66,109623.63,13582.06,83.86,101.08,92.42,15093.66,15092.38,15091.98,15045.6,15045.84,15046.67,6311.55,6309.93,6309.79,6299.89,6299.19,6299.43,80
2022-05-05 17:45:00,15067.8,4059.57,0.69,120400.33,2550.28,60.59,84.73,69.09,2516.42,2515.76,2515.24,2506.82,2507.1,2506.47,680.08,680.06,679.53,673.98,673.59,672.33,80
2022-05-05 17:46:00,82120.51,31073.58,0.6,103166.1,10321.75,85.54,100.3,93.5,13694.74,13695.74,13695.26,13677.44,13677.29,13680.04,5182.58,5182.34,5181.39,5175.96,5175.0,5176.31,80
2022-05-05 17:47:00,87521.27,42527.29,0.42,73408.05,10792.87,92.75,98.02,95.98,14610.97,14610.23,14610.16,14581.58,14580.39,14527.93,7092.41,7092.59,7092.71,7083.33,7082.7,7083.56,80
2022-05-05 17:48:00,28444.26,9259.27,0.66,115520.41,3409.83,80.58,91.94,86.25,4746.29,4745.98,4745.9,4735.06,4735.55,4735.49,1546.95,1546.76,1546.49,1539.91,1539.82,1539.34,80
2022-05-05 17:49:00,15567.78,4207.38,0.69,119424.48,2680.28,75.98,58.01,69.76,2599.7,2599.59,2598.17,2590.18,2590.13,2590.02,704.57,704.89,703.78,698.73,697.9,697.5,80
2022-05-05 17:50:00,44436.79,19286.55,0.65,112357.33,6520.08,78.04,89.16,83.63,7428.74,7428.79,7429.14,7382.61,7383.51,7384.0,3220.1,3220.13,3219.38,3208.86,3209.04,3209.04,80
2022-05-05 17:51:00,91667.16,36628.28,0.57,97767.39,11339.69,88.49,96.22,92.75,15290.71,15290.86,15291.07,15263.68,15264.9,15265.93,6108.82,6108.79,6108.22,6100.37,6100.31,6101.78,80
2022-05-05 17:52:00,81651.32,32427.74,0.54,90597.18,8655.38,92.46,95.88,94.39,13612.82,13613.17,13612.35,13604.01,13603.37,13605.6,5407.64,5407.32,5406.66,5402.33,5401.11,5402.69,80
2022-05-05 17:53:00,87616.63,42367.14,0.45,77927.01,11062.42,90.18,96.55,94.06,14615.6,14615.34,14615.62,14589.78,14588.87,14591.41,7066.06,7065.57,7064.81,7057.12,7055.78,7057.8,80
2022-05-05 17:54:00,47855.65,20259.73,0.66,116041.93,7678.94,84.33,84.92,84.63,8000.52,8000.21,8000.51,7950.78,7951.83,7951.81,3383.19,3383.12,3382.56,3370.42,3370.54,3369.91,80
2022-05-05 17:55:00,77304.95,31296.62,0.52,89339.58,8260.59,93.84,97.51,95.96,12889.25,12890.06,12888.76,12878.66,12878.14,12880.08,5219.33,5219.73,5217.69,5213.64,5212.08,5214.15,80
2022-05-05 17:56:00,85590.14,36722.51,0.63,107463.82,14148.58,84.32,98.33,91.16,14297.89,14298.3,14298.3,14231.81,14230.62,14233.22,6127.25,6127.37,6127.02,6114.0,6112.86,6114.01,80
2022-05-05 17:57:00,113408.31,38139.19,0.38,63203.79,11137.6,89.14,101.63,94.67,18914.59,18914.13,18913.57,18887.77,18887.83,18890.42,6365.28,6363.76,6363.15,6349.02,6348.13,6349.84,0
2022-05-05 17:58:00,103432.97,47349.64,0.3,51153.28,12316.84,90.4,96.81,94.26,17253.58,17253.92,17252.56,17223.26,17224.37,17225.29,7897.38,7896.74,7895.63,7886.05,7886.63,7887.22,0
2022-05-05 17:59:00,105497.45,42382.73,0.39,67111.46,13398.11,87.77,98.33,93.62,17594.3,17593.13,17593.16,17571.89,17571.64,17573.33,7069.11,7067.8,7066.95,7059.37,7059.06,7060.44,0
2022-05-05 18:00:00,104486.92,42728.07,0.45,74386.73,14979.45,87.44,100.22,93.68,17443.16,17441.35,17441.97,17385.87,17385.92,17388.64,7128.58,7126.97,7126.97,7114.53,7114.73,7116.3,0
2022-05-05 18:01:00,98494.81,39034.2,0.48,80251.96,14862.84,83.93,92.18,88.05,16456.21,16455.22,16455.3,16375.02,16376.27,16376.79,6515.31,6514.77,6515.07,6495.61,6496.75,6496.69,0
2022-05-05 18:02:00,111105.39,35812.65,0.4,67768.0,10451.62,86.67,95.49,90.56,18532.92,18530.28,18530.44,18501.97,18504.88,18504.9,5977.46,5975.7,5975.37,5959.81,5962.44,5961.86,0
2022-05-05 18:03:00,108252.79,41933.45,0.34,57858.29,8360.38,88.64,100.66,94.35,18055.06,18055.67,18055.2,18027.89,18028.28,18030.68,6993.82,6994.17,6993.96,6983.08,6983.14,6985.27,0
2022-05-05 18:04:00,102438.15,47277.32,0.3,52606.46,11597.86,88.55,97.37,93.84,17087.43,17088.16,17087.5,17058.0,17057.15,17059.91,7884.14,7884.13,7883.6,7875.32,7873.91,7876.22,0
2022-05-05 18:05:00,104471.46,41989.35,0.4,68275.47,13959.51,86.58,98.94,93.05,17428.96,17429.26,17427.61,17393.12,17393.59,17398.93,7004.06,7003.46,7002.82,6992.41,6991.55,6995.04,0
2022-05-05 18:06:00,97531.52,39865.06,0.47,80378.42,15452.88,83.01,98.82,90.92,16295.62,16294.91,16294.86,16214.91,16214.97,16216.25,6653.67,6652.66,6653.29,6634.88,6635.27,6635.3,0
2022-05-05 18:07:00,103254.07,39236.15,0.4,68743.72,12742.63,83.61,93.63,88.84,17240.76,17238.93,17239.59,17176.74,17178.95,17179.1,6548.25,6547.68,6548.05,6530.04,6531.1,6531.03,0
2022-05-05 18:08:00,110072.35,34426.61,0.42,71509.4,12264.72,86.78,98.92,92.12,18358.73,18360.22,18361.24,18328.74,18329.96,18333.48,5747.02,5746.46,5746.55,5728.09,5728.88,5729.62,0
2022-05-05 18:09:00,110409.0,42178.01,0.33,53962.26,9654.1,92.33,92.84,92.58,18417.83,18417.57,18416.06,18385.21,18384.55,18387.78,7036.86,7035.09,7034.4,7023.9,7023.22,7024.55,0
2022-05-05 18:10:00,102633.03,43801.81,0.37,63459.06,11419.94,86.61,97.52,92.73,17116.04,17116.57,17116.02,17094.23,17093.7,17096.47,7304.47,7304.87,7303.59,7296.46,7295.52,7296.91,0
