time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-05 10:18:19,58.15,59.03,0.13,275.79,0.0,19.31,29.24,21.59,9.93,10.75,9.89,8.99,10.91,7.67,10.0,11.11,10.01,8.87,11.77,7.26,0
2022-05-05 10:19:19,74.29,73.33,1.94,7774.06,4.41,13.54,53.89,21.02,12.71,13.25,12.1,12.36,12.39,11.47,12.39,13.01,11.76,12.55,12.53,11.09,0
2022-05-05 10:20:20,6633.08,1084.96,0.87,4137.21,0.0,93.68,23.16,76.93,1112.72,1113.59,1113.39,1098.27,1099.36,1095.75,183.04,184.07,183.71,178.3,180.21,175.63,0
2022-05-05 10:21:20,58.12,45.65,1.74,6741.55,0.0,13.82,50.05,18.57,10.18,10.71,9.85,9.76,9.34,8.29,8.13,8.69,7.91,7.81,7.29,5.81,0
2022-05-05 10:22:20,68.86,50.53,1.51,5954.22,0.0,12.02,51.61,17.75,11.91,12.12,12.06,11.66,11.84,9.27,9.02,9.1,8.91,8.74,8.91,5.83,0
2022-05-05 10:23:20,60.95,42.02,1.52,6211.92,0.0,13.94,43.56,18.18,10.21,10.71,10.03,10.54,10.7,8.76,7.04,7.62,6.91,7.48,7.77,5.2,0
2022-05-05 10:24:20,68.04,47.29,1.6,6587.39,0.0,15.53,39.04,19.92,11.7,12.12,11.17,11.09,11.94,10.01,8.26,8.8,7.62,7.71,8.79,6.12,0
2022-05-05 10:25:20,245.54,91.94,1.56,6484.16,0.0,24.9,64.41,31.23,41.13,41.36,41.25,41.08,41.54,39.16,15.46,15.74,15.65,15.58,16.18,13.32,0
2022-05-05 10:26:20,1381.09,2228.87,0.49,2336.49,0.0,88.6,91.84,89.31,231.55,232.09,231.44,228.46,230.59,226.96,371.63,372.36,371.68,370.55,373.87,368.79,0
2022-05-05 10:27:20,67.05,89.69,2.03,8286.35,0.0,20.49,54.18,26.87,11.54,12.02,11.22,10.88,11.48,9.91,15.21,15.78,14.87,14.9,15.54,13.38,0
