time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-04-08 01:22:27,57.89,57.37,0.23,527.45,0.0,13.76,8.81,9.83,8.49,7.68,9.38,13.69,8.32,9.53,8.11,7.47,9.06,14.88,0
2022-04-08 01:23:27,390.21,2111.62,1.26,6011.2,0.84,29.09,86.16,86.68,85.51,41.57,43.84,46.45,358.42,358.91,357.64,342.81,345.0,348.86,0
2022-04-08 01:24:27,83.22,77.49,1.79,7989.08,4.39,20.38,13.83,14.87,13.06,11.81,13.67,15.99,12.54,13.88,11.84,10.88,12.62,15.73,0
2022-04-08 01:25:27,56.37,44.81,1.66,7103.44,0.0,12.03,9.19,10.37,8.75,7.77,8.81,11.5,7.08,8.56,6.78,5.69,6.62,10.08,0
2022-04-08 01:26:27,107.69,109.74,1.45,6838.66,0.0,14.38,17.44,18.67,16.91,15.74,17.65,21.28,17.47,19.04,16.99,15.88,17.71,22.65,0
2022-04-08 01:27:27,55.89,37.39,1.48,6404.84,0.0,11.41,8.74,10.25,8.32,7.75,9.33,11.5,5.47,7.45,5.21,4.47,5.93,8.86,0
2022-04-08 01:28:27,64.89,44.46,1.55,6880.48,0.0,15.32,10.0,11.1,9.84,9.85,10.69,13.4,6.31,7.67,6.11,6.55,7.11,10.71,0
2022-04-08 01:29:27,70.26,49.47,1.42,6914.54,0.0,13.91,10.96,11.96,10.46,9.64,11.87,15.37,7.13,8.47,6.68,6.02,8.14,13.02,0
2022-04-08 01:30:27,116.64,54.63,1.58,6853.35,0.0,18.7,19.39,20.56,18.98,17.32,18.97,21.43,8.43,9.91,8.1,7.28,8.79,12.11,0
2022-04-08 01:31:27,1815.31,1243.27,1.19,6038.4,0.0,42.07,303.61,304.05,303.5,298.92,300.65,304.58,206.29,206.81,205.96,205.12,206.79,212.3,0
2022-04-08 01:32:27,66.61,91.81,2.12,8765.53,0.0,16.28,11.14,12.35,10.85,9.28,10.8,12.18,14.96,16.51,14.79,13.45,14.91,17.2,0
2022-04-08 01:33:27,69.41,92.47,2.13,8815.07,0.0,15.18,11.61,12.92,11.15,9.43,11.36,12.95,15.07,16.7,14.68,13.21,15.11,17.7,0
2022-04-08 01:34:27,749.91,555.11,0.96,4787.24,1756.38,18.04,130.22,130.61,129.85,117.14,119.47,122.62,93.74,94.21,93.31,88.28,90.5,95.07,0
2022-04-08 01:35:27,270.85,789.47,1.15,5041.98,0.0,33.15,51.01,52.23,50.61,37.07,39.06,40.87,133.17,134.65,132.89,127.49,129.26,132.01,0
2022-04-08 01:36:27,110.62,50.9,1.33,5581.53,0.0,25.34,18.52,19.87,18.08,16.03,18.21,19.91,7.95,9.74,7.59,6.19,8.41,11.02,0
2022-04-08 01:37:28,99.83,51.53,1.3,5798.36,0.0,16.54,16.65,17.84,15.91,14.65,16.24,18.53,7.63,9.66,7.65,6.92,8.17,11.5,0
2022-04-08 01:38:28,75.27,44.18,1.4,6188.7,0.0,18.97,12.12,13.29,12.13,11.1,12.07,14.54,6.67,8.11,6.86,5.85,6.66,10.02,0
2022-04-08 01:39:28,445.95,559.42,1.26,5658.1,0.0,44.82,77.3,78.27,76.48,69.07,71.15,73.67,93.65,95.05,92.94,90.09,92.13,95.56,0
2022-04-08 01:40:28,62.37,47.08,1.32,5676.16,0.0,17.79,9.93,11.78,9.82,8.32,9.93,12.58,7.18,9.4,7.16,5.65,7.15,10.53,0
2022-04-08 01:41:28,67.98,43.55,1.36,5974.47,0.0,23.09,11.2,12.11,10.56,9.47,11.21,13.42,6.99,8.33,6.39,5.15,6.81,9.88,0
2022-04-08 01:42:28,71.77,55.48,1.29,6295.75,0.0,12.91,10.94,12.26,10.66,10.16,12.03,15.71,7.92,9.48,7.72,7.2,9.0,14.16,0
2022-04-08 01:43:28,67.84,46.53,1.4,6078.25,0.0,12.5,10.94,12.26,10.75,9.65,10.93,13.29,7.2,8.82,7.21,5.95,7.09,10.25,0
2022-04-08 01:44:28,49.64,39.5,1.46,6020.28,0.0,12.25,7.89,9.27,8.06,6.91,7.78,9.72,6.04,7.74,6.4,5.01,5.74,8.57,0
2022-04-08 01:45:28,184.59,215.34,1.95,8507.33,5.39,24.49,30.53,32.23,30.1,28.69,30.18,32.85,35.43,37.44,35.12,33.72,35.11,38.51,0
2022-04-08 01:46:28,202.91,128.56,1.98,8257.76,0.0,29.54,33.84,35.17,32.95,31.63,33.8,35.5,21.22,22.99,20.46,19.0,21.1,23.8,0
2022-04-08 01:47:28,145.65,121.83,1.91,8249.14,0.0,14.47,24.06,25.53,23.26,22.17,24.11,26.52,19.93,21.74,19.21,18.04,19.88,23.04,0
2022-04-08 01:48:28,3463.66,3949.26,1.4,7083.07,0.0,62.28,576.93,577.99,576.73,574.62,576.59,580.8,657.23,658.47,657.07,655.79,657.51,663.2,0
2022-04-08 01:49:28,71699.68,41621.56,0.86,147561.37,15.69,86.24,11961.62,11962.18,11959.51,11936.9,11939.74,11939.72,6940.39,6941.8,6941.77,6932.66,6931.9,6933.03,0
2022-04-08 01:50:28,36424.39,18653.85,1.03,181490.88,4.09,45.67,6090.02,6089.91,6088.48,6054.02,6049.28,6052.68,3122.06,3124.81,3121.87,3097.1,3090.13,3097.88,0
2022-04-08 01:51:28,367.94,309.31,1.02,177963.53,0.0,15.73,95.4,64.1,33.43,33.81,106.85,34.34,85.67,54.43,23.91,23.98,96.93,24.39,0
2022-04-08 01:52:28,14997.53,437.48,1.2,211564.39,87609.9,77.88,2499.66,2499.29,2500.06,2499.72,2499.55,2499.25,74.57,74.76,75.08,71.08,70.95,71.04,0
2022-04-08 01:53:28,83190.34,35267.53,0.96,166167.14,11713.04,88.75,13872.31,13869.65,13871.39,13857.64,13861.48,13857.87,5883.15,5881.39,5882.63,5872.85,5874.82,5872.69,0
2022-04-08 01:54:28,71.24,43.28,1.37,240551.48,0.0,24.39,11.61,13.19,12.92,11.73,9.98,11.82,6.86,8.65,8.46,7.06,5.06,7.19,0
2022-04-08 01:55:28,51.18,38.69,1.01,176366.19,0.0,26.2,8.42,8.87,8.84,8.53,7.93,8.59,6.33,6.89,7.02,6.38,5.52,6.55,0
2022-04-08 01:56:28,63019.57,30840.15,0.83,144197.24,2430.5,94.74,10510.89,10511.72,10511.88,10495.71,10494.28,10495.09,5142.96,5144.56,5144.7,5136.3,5134.66,5136.97,50
2022-04-08 01:57:28,59441.87,29640.89,0.78,134979.39,19.67,95.66,9909.02,9908.44,9909.54,9905.33,9904.24,9905.3,4942.67,4943.22,4943.6,4937.24,4936.26,4937.9,50
2022-04-08 01:58:28,105363.21,44412.41,0.56,96659.95,12124.79,91.39,17571.25,17571.87,17573.68,17549.37,17547.21,17549.83,7407.84,7408.01,7408.76,7396.02,7395.19,7396.58,50
2022-04-08 01:59:28,61039.72,30051.21,0.77,134354.42,419.77,95.66,10174.97,10176.04,10175.53,10171.39,10170.17,10171.61,5010.8,5011.77,5012.2,5006.07,5004.42,5005.95,50
2022-04-08 02:00:29,98737.38,45160.82,0.59,103446.06,12480.64,92.76,16477.4,16477.88,16478.32,16434.01,16433.97,16435.8,7533.48,7533.55,7534.86,7519.66,7519.11,7520.15,50
2022-04-08 02:01:29,93081.7,44003.11,0.53,93220.51,8238.49,91.69,15522.86,15521.5,15522.24,15504.22,15505.32,15505.56,7338.15,7338.12,7338.93,7328.9,7328.61,7330.41,50
2022-04-08 02:02:29,88056.07,37786.14,0.62,107168.35,4824.01,93.27,14681.62,14681.15,14680.77,14670.62,14670.28,14671.63,6301.79,6301.25,6301.91,6293.49,6293.52,6294.19,50
2022-04-08 02:03:29,100895.0,44683.8,0.51,86487.59,6868.79,94.42,16825.73,16825.45,16826.04,16805.85,16805.31,16806.6,7452.25,7452.7,7453.01,7441.89,7441.74,7442.2,50
2022-04-08 02:04:29,61105.64,29949.9,0.78,136705.48,394.03,95.19,10187.36,10187.88,10188.2,10181.96,10179.93,10180.32,4994.28,4995.78,4996.32,4989.06,4986.37,4988.09,50
2022-04-08 02:05:29,70053.39,31469.35,0.77,133676.31,2258.14,93.83,11680.11,11679.93,11679.42,11670.95,11670.86,11672.13,5248.42,5249.56,5249.84,5241.06,5239.52,5240.96,50
2022-04-08 02:06:29,60013.47,29982.33,0.78,136524.72,1.42,97.03,10003.03,10003.45,10003.8,10000.93,10000.19,10002.07,4998.9,4999.59,5000.16,4994.61,4993.67,4995.41,50
2022-04-08 02:07:29,68751.24,31006.37,0.77,134339.0,2058.01,94.26,11461.93,11460.86,11460.99,11455.95,11455.03,11456.48,5170.79,5171.28,5171.83,5164.4,5162.93,5165.13,50
2022-04-08 02:08:29,69044.48,30936.6,0.77,133164.02,2206.14,93.49,11511.67,11511.64,11510.93,11502.69,11502.7,11504.85,5159.81,5160.66,5160.13,5152.02,5150.76,5153.21,50
2022-04-08 02:09:29,92275.91,45050.61,0.48,81709.17,7605.51,92.33,15386.12,15385.83,15386.27,15371.46,15371.46,15374.76,7511.97,7512.47,7513.29,7504.97,7503.25,7504.66,50
2022-04-08 02:10:29,59261.88,29603.3,0.77,134696.56,1.07,97.4,9879.6,9877.77,9878.06,9875.65,9875.47,9875.32,4936.64,4936.26,4936.1,4931.46,4930.62,4932.22,50
2022-04-08 02:11:29,94418.17,35881.73,0.64,111178.87,4340.44,93.28,15740.71,15741.19,15740.01,15731.06,15730.65,15734.54,5984.01,5984.24,5985.23,5976.25,5975.03,5976.98,50
2022-04-08 02:12:29,101140.42,45425.41,0.6,104403.63,13465.2,92.62,16881.92,16880.34,16881.06,16831.76,16832.35,16833.0,7579.52,7578.38,7579.46,7562.04,7563.16,7562.85,50
2022-04-08 02:13:29,90453.14,42149.91,0.53,91679.98,7815.16,94.23,15084.34,15084.2,15083.62,15066.78,15066.19,15068.01,7030.38,7029.69,7030.26,7020.31,7019.54,7019.73,50
2022-04-08 02:14:29,96114.93,36865.69,0.61,107136.83,5568.59,93.55,16023.72,16023.88,16022.71,16013.77,16014.34,16016.51,6147.72,6148.87,6148.54,6139.71,6139.34,6141.52,50
2022-04-08 02:15:29,95525.88,41407.03,0.57,98291.66,5623.3,94.39,15927.07,15926.54,15925.36,15915.65,15914.97,15916.29,6905.04,6905.42,6905.7,6897.05,6896.43,6897.39,50
