time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-05 23:14:00,39814.31,15169.26,0.91,157008.8,9451.36,63.95,79.91,70.92,6677.35,6676.5,6675.92,6595.88,6594.22,6594.44,2533.37,2534.25,2533.19,2524.63,2521.71,2522.11,0
2022-05-05 23:15:00,102316.75,47110.71,0.31,52280.87,11836.22,89.42,97.24,94.25,17069.3,17067.33,17067.31,17036.14,17036.8,17039.87,7856.61,7856.79,7855.8,7847.35,7846.33,7847.83,0
2022-05-05 23:16:00,102736.87,42440.83,0.41,69316.09,11396.42,87.98,98.91,94.21,17138.15,17136.53,17137.05,17106.68,17107.03,17111.42,7078.63,7078.93,7077.25,7069.43,7067.65,7068.95,0
2022-05-05 23:17:00,98427.85,40469.87,0.5,86555.56,16317.92,86.11,96.53,91.44,16441.34,16438.15,16438.53,16366.32,16370.44,16373.07,6753.54,6751.66,6750.27,6736.7,6738.37,6739.33,20
2022-05-05 23:18:00,106799.92,36864.72,0.39,67683.53,9408.38,87.39,103.61,94.57,17809.56,17809.86,17809.86,17788.66,17788.83,17793.15,6150.0,6149.17,6148.07,6139.13,6138.92,6139.42,20
2022-05-05 23:19:00,97843.62,39705.77,0.44,75629.87,10178.98,89.3,100.41,95.38,16317.31,16314.98,16316.45,16296.45,16298.12,16300.3,6621.18,6620.93,6620.2,6614.27,6613.89,6615.3,20
2022-05-05 23:20:00,99989.93,31455.84,0.45,77443.85,10381.08,92.01,101.95,96.7,16679.89,16677.06,16676.78,16650.24,16651.39,16654.57,5250.94,5249.57,5247.44,5235.15,5235.34,5237.4,20
2022-05-05 23:21:00,100335.22,39965.0,0.44,73681.69,11765.6,89.91,103.01,96.96,16731.0,16729.51,16730.52,16713.03,16713.56,16717.6,6665.51,6665.17,6663.75,6657.51,6656.14,6656.92,20
2022-05-05 23:22:00,87284.15,32763.85,0.54,89782.0,11911.92,80.86,84.39,82.59,14580.21,14576.74,14574.74,14514.36,14517.88,14520.22,5471.84,5469.89,5467.3,5450.57,5451.68,5452.58,20
2022-05-05 23:23:00,100069.98,44734.01,0.37,64449.31,12005.09,93.54,98.84,96.73,16691.85,16690.75,16692.94,16663.25,16664.21,16666.97,7460.32,7459.61,7459.12,7452.2,7450.92,7451.83,20
2022-05-05 23:24:00,88600.3,36373.74,0.52,89402.53,15653.39,83.53,94.11,88.96,14801.21,14800.61,14799.32,14729.11,14733.18,14736.88,6070.54,6069.4,6067.79,6054.55,6054.75,6056.72,20
2022-05-05 23:25:00,106247.61,37582.29,0.41,68735.88,8628.23,92.22,100.43,95.9,17720.25,17719.33,17719.78,17694.57,17694.44,17699.24,6269.85,6269.03,6267.56,6258.79,6257.51,6259.54,20
2022-05-05 23:26:00,100258.94,40619.51,0.46,79615.52,12528.21,89.23,97.06,93.33,16726.7,16724.59,16726.13,16692.21,16693.12,16696.19,6774.0,6773.75,6773.07,6765.78,6765.12,6767.78,20
2022-05-05 23:27:00,99124.65,31144.22,0.54,93714.78,9612.91,84.92,87.08,85.79,16538.57,16534.58,16535.05,16502.29,16505.72,16508.44,5201.73,5198.79,5196.61,5181.15,5182.06,5183.88,20
2022-05-05 23:28:00,100704.67,46995.46,0.37,64203.6,11441.32,91.38,93.44,92.57,16800.22,16799.72,16798.22,16767.98,16767.87,16770.66,7838.74,7838.25,7836.06,7828.67,7826.26,7827.47,20
2022-05-05 23:29:00,86904.63,35754.97,0.54,91188.06,14891.86,83.28,90.22,86.67,14519.86,14518.49,14515.91,14446.03,14449.74,14454.59,5968.33,5967.51,5964.11,5950.43,5950.31,5954.28,20
2022-05-05 23:30:00,101632.27,36174.57,0.39,66279.05,8409.31,89.97,88.13,89.04,16950.83,16950.9,16951.6,16924.76,16924.65,16929.52,6034.42,6034.43,6033.59,6023.85,6022.53,6025.74,20
2022-05-05 23:31:00,101957.08,40421.84,0.42,72567.29,11181.57,86.37,98.32,92.74,17001.29,17000.93,17000.75,16982.85,16983.32,16987.95,6741.43,6741.1,6738.57,6733.81,6732.63,6734.3,20
2022-05-05 23:32:00,87672.25,28186.24,0.49,82828.2,10884.64,86.41,98.31,92.18,14627.47,14624.87,14624.53,14595.39,14598.62,14601.36,4707.33,4705.92,4703.15,4688.91,4689.94,4690.99,20
2022-05-05 23:33:00,104163.12,39012.43,0.39,67849.87,8698.65,94.9,97.33,96.12,17374.23,17372.91,17373.39,17345.58,17347.21,17349.8,6507.94,6508.39,6506.6,6496.27,6495.74,6497.48,20
2022-05-05 23:34:00,99287.19,40562.57,0.53,90623.76,16333.87,82.26,100.44,90.84,16581.26,16580.96,16581.57,16512.56,16513.12,16517.72,6766.08,6765.95,6765.07,6755.66,6754.01,6755.8,20
2022-05-05 23:35:00,98148.82,30919.87,0.46,78222.56,10131.04,81.67,94.58,87.72,16373.49,16369.92,16370.98,16341.2,16344.77,16348.45,5163.42,5161.16,5159.78,5143.62,5144.89,5147.01,20
2022-05-05 23:36:00,97782.29,42259.03,0.37,64287.94,10574.39,89.77,99.67,95.33,16309.11,16306.56,16307.62,16285.45,16285.27,16288.28,7047.04,7046.66,7045.55,7040.58,7038.64,7040.56,20
2022-05-05 23:37:00,92612.38,37629.88,0.51,86650.27,15867.04,81.65,98.27,89.89,15471.17,15470.46,15469.89,15397.2,15399.98,15403.69,6280.23,6279.66,6278.21,6263.59,6263.19,6265.01,20
2022-05-05 23:38:00,109398.02,33835.79,0.42,71971.57,11825.13,83.15,97.67,89.47,18253.01,18250.15,18247.98,18211.55,18215.63,18219.7,5651.0,5649.71,5645.65,5627.89,5629.55,5631.98,0
2022-05-05 23:39:00,111665.68,41602.01,0.35,59683.27,10027.21,93.22,100.2,96.46,18623.77,18624.64,18625.24,18596.31,18594.84,18600.88,6940.08,6941.25,6938.39,6928.21,6925.54,6928.53,0
2022-05-05 23:40:00,99920.22,47512.28,0.29,48965.69,11139.1,88.91,94.87,92.73,16668.67,16668.22,16668.41,16636.73,16637.03,16641.17,7922.81,7923.24,7921.45,7915.53,7913.75,7915.49,0
2022-05-05 23:41:00,103778.41,41873.3,0.4,68059.52,12955.03,81.92,105.86,94.27,17314.42,17313.46,17313.07,17277.92,17277.39,17282.14,6984.49,6984.01,6981.78,6974.52,6973.05,6975.44,0
2022-05-05 23:42:00,100049.39,42615.0,0.46,77545.88,15579.68,89.55,98.97,94.44,16707.16,16707.42,16707.22,16640.29,16641.21,16646.11,7108.28,7108.09,7106.63,7097.63,7096.26,7098.1,0
2022-05-05 23:43:00,105666.23,37625.22,0.41,69171.23,12104.85,82.61,100.79,91.07,17641.99,17639.53,17639.06,17579.69,17581.27,17584.69,6280.76,6280.28,6277.31,6261.38,6261.93,6263.55,0
