time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-04-06 19:15:58,55.72,56.42,0.23,546.9,0.0,12.48,8.67,9.1,8.24,7.21,9.5,13.0,8.43,8.95,7.97,7.21,9.37,14.48,0
2022-04-06 19:16:08,48.96,49.93,0.23,548.41,0.0,13.35,7.55,7.88,6.93,6.14,8.37,12.08,7.34,7.78,6.75,6.22,8.31,13.53,0
2022-04-06 19:16:18,46.75,48.09,0.24,535.13,0.0,12.01,7.17,7.56,6.55,5.78,8.12,11.56,7.03,7.58,6.4,5.91,8.11,13.06,0
2022-04-06 19:16:28,51.02,51.87,0.22,505.32,0.0,11.82,7.73,8.47,7.25,6.49,8.4,12.68,7.47,8.4,7.03,6.54,8.32,14.11,0
2022-04-06 19:16:38,52.56,53.61,0.21,503.73,0.0,11.45,7.9,8.83,7.62,6.79,8.69,12.74,7.66,8.79,7.49,6.84,8.63,14.2,0
2022-04-06 19:16:48,48.38,49.78,0.22,514.39,0.0,15.46,7.29,7.89,6.81,6.09,8.32,11.97,7.2,7.88,6.68,6.21,8.3,13.51,0
2022-04-06 19:16:58,436.17,2244.29,1.16,5659.23,462.09,37.74,95.32,95.59,94.78,47.94,49.85,52.69,381.04,381.45,380.64,364.53,366.3,370.33,0
2022-04-06 19:17:08,81.06,79.74,1.97,8052.61,4.42,12.59,13.39,15.22,13.27,11.57,12.6,15.01,12.74,14.94,12.92,11.3,12.31,15.53,0
2022-04-06 19:17:18,85.08,82.25,1.93,8047.97,4.4,11.0,14.19,15.38,14.21,12.44,13.69,15.18,13.33,14.88,13.58,11.9,13.08,15.48,0
2022-04-06 19:17:28,71.16,69.52,1.95,8015.52,4.4,9.13,11.64,12.97,11.51,10.18,11.76,13.11,11.07,12.65,11.06,9.83,11.35,13.55,0
2022-04-06 19:17:38,79.85,79.13,1.96,8013.35,4.41,10.64,13.18,14.83,13.2,11.46,12.64,14.54,12.68,14.59,12.95,11.25,12.43,15.23,0
2022-04-06 19:17:48,86.16,85.73,1.94,8000.26,4.4,11.8,14.28,15.96,14.28,12.21,13.77,15.67,13.87,15.93,13.94,12.01,13.59,16.38,0
2022-04-06 19:17:58,75.38,69.18,1.94,8022.85,4.4,12.37,12.37,13.65,12.26,10.91,12.27,13.91,10.95,12.47,10.94,9.88,11.17,13.76,0
2022-04-06 19:18:08,448.55,928.52,1.36,6970.3,0.0,19.75,80.38,80.67,79.82,66.38,68.94,72.35,154.1,154.39,153.56,152.24,154.55,159.69,0
2022-04-06 19:18:18,2542.45,2296.88,1.23,6221.18,0.0,14.27,432.24,432.41,431.53,412.61,415.22,418.44,383.37,383.59,382.63,379.27,381.62,386.41,0
2022-04-06 19:18:28,1860.04,606.29,1.8,8915.11,0.0,24.37,310.64,311.42,310.38,306.93,308.52,312.15,100.03,100.9,99.93,99.24,100.61,105.58,0
2022-04-06 19:18:38,1450.78,463.18,1.71,8465.2,0.0,40.46,242.34,242.79,241.79,238.78,240.68,244.4,76.33,77.04,75.9,75.05,76.95,81.91,0
2022-04-06 19:18:48,6112.25,4620.21,0.92,4638.34,0.0,81.42,1018.29,1018.47,1017.33,1016.54,1019.08,1022.55,769.44,769.99,768.38,767.56,769.95,774.88,0
2022-04-06 19:18:58,60.11,42.49,1.73,7234.89,0.0,9.63,9.52,11.09,9.36,8.4,10.07,11.66,6.43,8.29,6.42,5.24,6.8,9.32,0
2022-04-06 19:19:08,48.12,35.99,1.72,7051.96,0.0,10.3,7.66,9.02,7.53,6.38,7.97,9.56,5.52,7.11,5.49,4.14,5.64,8.1,0
2022-04-06 19:19:18,57.04,44.17,1.72,7069.17,0.0,10.59,9.47,10.46,9.02,7.62,9.85,10.63,7.19,8.5,6.87,5.18,7.36,9.07,0
2022-04-06 19:19:28,64.76,39.91,1.72,7086.91,0.0,11.7,10.91,11.72,10.33,9.2,10.67,11.94,6.39,7.71,6.36,4.8,6.33,8.32,0
2022-04-06 19:19:38,52.85,40.36,1.72,7057.44,0.0,10.64,8.73,10.24,8.22,6.7,8.47,10.49,6.46,8.34,6.16,4.37,6.06,8.96,0
2022-04-06 19:19:48,46.82,35.29,1.72,7094.67,0.0,12.57,7.5,8.67,7.06,5.99,8.31,9.28,5.49,6.93,5.09,3.8,6.06,7.93,0
2022-04-06 19:19:58,48.77,38.25,1.58,6538.63,0.0,10.23,7.98,8.93,7.4,6.29,8.43,9.74,5.88,7.37,5.7,4.37,6.39,8.53,0
2022-04-06 19:20:08,42.89,38.53,1.57,6472.76,0.0,10.31,7.06,7.75,6.55,5.45,7.48,8.6,6.3,7.08,5.8,4.49,6.44,8.41,0
2022-04-06 19:20:18,51.11,46.8,1.7,7074.85,0.0,11.2,7.82,8.82,7.82,7.33,8.76,10.56,6.74,7.94,6.8,6.63,7.97,10.74,0
2022-04-06 19:20:28,44.85,38.16,1.72,7084.01,0.0,9.4,7.15,8.34,6.74,5.83,7.5,9.28,5.85,7.35,5.62,4.52,6.05,8.76,0
2022-04-06 19:20:38,42.81,37.17,1.7,7056.39,0.0,12.37,6.65,7.99,6.7,5.77,6.84,8.87,5.53,7.13,5.78,4.63,5.59,8.5,0
2022-04-06 19:20:48,52.99,35.87,1.49,6206.48,0.0,10.97,8.36,9.77,8.16,7.32,8.66,10.71,5.34,7.08,5.33,4.25,5.46,8.42,0
2022-04-06 19:20:58,56.71,38.53,1.55,6403.23,0.0,9.34,9.22,10.33,8.64,7.61,9.54,11.37,6.05,7.44,5.6,4.33,6.19,8.93,0
2022-04-06 19:21:08,56.85,38.08,1.57,6412.54,0.0,9.52,9.17,10.22,8.99,7.83,9.76,10.88,5.92,7.2,5.85,4.46,6.32,8.31,0
2022-04-06 19:21:18,59.89,41.38,1.52,6313.97,0.0,12.62,9.71,10.57,9.38,8.31,10.07,11.85,6.5,7.54,6.35,4.98,6.65,9.36,0
2022-04-06 19:21:28,57.56,39.15,1.54,6402.83,0.0,11.31,9.11,10.12,8.9,8.13,9.84,11.46,5.86,7.22,5.84,4.83,6.4,8.99,0
2022-04-06 19:21:38,67.22,48.01,1.49,6264.43,0.0,11.87,10.87,12.22,10.53,9.25,11.02,13.33,7.5,9.12,7.23,5.82,7.47,10.87,0
2022-04-06 19:21:48,63.49,45.51,1.51,6400.14,0.0,13.36,10.39,11.19,9.97,8.87,10.78,12.29,7.29,8.2,6.91,5.64,7.46,9.99,0
2022-04-06 19:21:58,64.97,44.09,1.62,6861.31,0.0,10.38,10.39,11.52,10.22,9.19,10.81,12.85,6.72,8.21,6.7,5.48,6.92,10.06,0
2022-04-06 19:22:08,69.59,48.77,1.64,6882.15,0.0,10.13,11.58,12.74,10.8,9.39,11.46,13.63,7.92,9.44,7.26,5.64,7.65,10.86,0
2022-04-06 19:22:18,65.0,43.96,1.65,6859.33,0.0,10.32,10.44,11.65,10.14,9.27,10.91,12.6,6.81,8.2,6.67,5.5,7.03,9.75,0
2022-04-06 19:22:28,67.69,46.44,1.65,6877.93,0.0,10.55,11.13,12.2,10.59,9.13,11.37,13.27,7.38,8.85,6.94,5.33,7.48,10.46,0
2022-04-06 19:22:38,70.69,50.09,1.61,6857.55,0.0,10.33,11.38,12.94,11.06,9.66,11.77,13.88,7.71,9.74,7.49,5.93,8.0,11.21,0
2022-04-06 19:22:48,72.08,49.66,1.54,6620.57,0.0,10.67,11.91,13.17,11.0,9.77,12.1,14.13,7.99,9.7,7.1,5.73,8.01,11.12,0
2022-04-06 19:22:58,63.33,41.73,1.63,6905.56,0.0,12.05,10.07,11.44,9.58,8.74,10.64,12.86,6.25,8.0,5.91,4.88,6.74,9.96,0
2022-04-06 19:23:08,66.52,45.45,1.65,6886.92,0.0,8.02,10.73,12.11,10.17,9.1,10.93,13.47,7.04,8.71,6.57,5.33,7.11,10.68,0
2022-04-06 19:23:18,68.1,48.08,1.61,6917.13,0.0,9.39,11.01,12.34,10.48,9.22,11.38,13.66,7.43,9.17,7.03,5.63,7.74,11.08,0
2022-04-06 19:23:28,64.03,42.83,1.64,6858.3,0.0,10.15,10.13,11.55,10.03,9.0,10.59,12.74,6.4,8.16,6.43,5.21,6.72,9.91,0
