time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-02 20:52:53,53.76,54.24,0.11,233.64,0.0,20.18,28.8,21.98,9.03,9.59,9.63,8.73,10.3,6.48,9.11,9.8,9.66,8.55,11.1,6.01,0
2022-05-02 20:53:53,86.69,79.65,1.97,7769.35,4.43,13.64,60.19,20.49,14.99,15.46,14.7,14.23,14.35,12.96,13.73,14.11,13.22,13.46,13.5,11.63,0
2022-05-02 20:54:53,6458.24,981.42,1.07,4967.07,0.0,91.61,22.99,72.94,1083.25,1084.02,1083.45,1069.29,1070.64,1067.59,165.53,166.39,165.63,161.13,163.48,159.26,0
2022-05-02 20:55:53,45.75,34.6,1.72,6808.08,0.0,10.78,54.59,16.08,7.74,8.23,7.35,7.93,7.84,6.66,5.89,6.48,5.43,6.34,6.02,4.44,0
2022-05-02 20:56:53,51.45,34.02,1.44,5704.51,0.0,12.93,49.41,17.8,8.52,9.05,8.5,9.25,8.63,7.5,5.61,6.18,5.6,6.57,5.8,4.27,0
2022-05-02 20:57:53,58.52,38.94,1.58,6570.2,0.0,13.53,43.38,18.46,9.79,10.34,9.48,9.7,10.63,8.58,6.51,7.16,6.11,6.49,7.78,4.89,0
2022-05-02 20:58:53,66.84,46.56,1.57,6595.29,0.0,14.11,37.13,18.2,11.4,11.82,11.31,10.93,11.61,9.77,8.01,8.58,7.86,7.55,8.64,5.92,0
2022-05-02 20:59:53,70.69,42.18,1.59,6590.83,0.0,14.03,42.3,18.42,12.02,12.23,11.42,11.78,12.72,10.52,7.24,7.59,6.59,7.11,8.3,5.35,0
2022-05-02 21:00:53,4736.07,2995.83,0.86,4050.99,0.0,76.69,28.47,73.73,792.62,793.51,792.81,785.9,787.48,783.75,499.31,500.08,499.61,498.84,501.17,496.82,0
2022-05-02 21:01:53,59.76,75.39,2.2,8468.39,0.0,23.21,63.63,29.04,10.02,10.93,10.01,9.93,9.8,9.06,12.44,13.33,12.27,12.98,12.74,11.64,0
2022-05-02 21:02:53,65.94,82.26,2.17,8555.57,0.0,18.4,61.75,24.48,11.19,12.25,11.2,11.0,10.43,9.87,13.63,14.82,13.7,14.21,13.41,12.48,0
2022-05-02 21:03:53,1751.45,556.01,1.0,4755.95,1052.19,38.26,37.44,37.86,296.62,296.98,296.52,286.95,289.06,285.32,94.33,94.8,94.22,90.54,93.46,88.66,0
2022-05-02 21:04:53,203.87,60.67,1.5,5948.4,6.29,50.84,47.33,50.47,33.92,34.35,33.95,34.74,34.17,32.74,10.03,10.58,10.03,11.04,10.42,8.57,0
2022-05-02 21:05:53,600.93,1058.11,1.2,5193.03,6.29,68.5,29.63,46.17,106.36,106.9,106.95,94.08,94.53,92.11,178.47,179.22,179.12,174.3,175.17,171.84,0
2022-05-02 21:06:53,106.06,98.97,1.32,5139.0,0.0,19.39,58.87,23.91,17.69,18.28,17.42,17.98,17.79,16.9,16.48,17.15,16.14,17.1,16.63,15.47,0
2022-05-02 21:07:53,118.93,95.59,1.2,5323.93,0.0,42.77,31.08,40.03,19.81,21.05,19.86,19.81,20.58,17.81,15.93,16.8,16.07,15.89,17.3,13.61,0
2022-05-02 21:08:54,66.42,34.58,1.26,5110.29,0.0,11.59,40.52,15.92,11.14,11.91,11.39,11.25,10.99,9.74,5.64,6.58,6.1,6.09,5.92,4.25,0
2022-05-02 21:09:54,61.13,46.02,1.27,5024.15,0.0,14.85,204.88,39.1,10.71,11.07,10.43,10.06,10.18,8.68,8.12,8.52,7.99,7.72,7.73,5.94,0
2022-05-02 21:10:54,95.3,76.34,1.38,5607.64,0.0,38.48,59.4,41.7,15.86,16.13,16.11,16.34,16.27,14.6,12.64,13.16,13.11,13.21,13.17,11.07,0
2022-05-02 21:11:54,94.65,77.03,1.55,6367.13,0.0,15.52,45.22,19.65,15.95,15.97,15.78,16.01,16.66,14.28,13.05,13.16,12.76,13.1,14.0,10.97,0
2022-05-02 21:12:54,102.63,82.55,1.52,6048.8,0.0,25.47,47.95,28.58,17.57,17.84,17.08,17.1,17.38,15.66,14.28,14.68,13.62,13.91,14.13,11.93,0
2022-05-02 21:13:54,82.08,75.34,1.4,5479.45,0.0,29.14,53.19,32.73,13.68,14.51,13.81,14.07,13.53,12.48,12.61,13.46,12.75,13.02,12.58,10.93,0
