time,usr_cpu,nice,kernel_cpu,idle,iowait,irq,softirq,steal,guest,guest_nice,ctx_switches,interrupts,soft_interrupts,syscalls,freq,load1,load5,load15,mem_total,mem_avail,mem_percent,mem_used,free,mem_active,inactive,buffers,cached,handles_num,pgpgin,pgpgout,fault,majflt,pgscank,pgsteal,pgfree,faultFlag
2022-04-05 21:52:27,6353223.2,4.61,723438.52,60479127.2,30948.81,0.0,6828.34,0.0,0.0,0.0,4988299729,11694902264,9435884954,0,54.92307692307693,45.18,61.9,59.57,201184202752,197668417536,1.7,2439651328,177873481728,9520967680,9520967680,536293376,20334776320,4736,533252,630229254,16826724140,5537,0,0,114765220276,0
2022-04-05 21:53:27,6353225.48,4.61,723442.67,60482959.55,30948.82,0.0,6828.34,0.0,0.0,0.0,4988590532,11695135747,9435957378,0,49.646153846153844,16.59,50.64,55.84,201184202752,197640335360,1.8,2471276544,182092021760,7419281408,7419281408,536293376,16084611072,4608,533252,630233198,16826851406,5537,0,0,114767412019,0
2022-04-05 21:54:27,6353285.39,4.61,723446.98,60486735.9,30948.84,0.0,6828.34,0.0,0.0,0.0,4988879101,11695421129,9436053115,0,48.24615384615385,6.7,41.59,52.41,201184202752,193191305216,4.0,6916734976,177651023872,7417126912,7417126912,536293376,16080150528,4480,533252,630239562,16827242327,5537,0,0,114767784365,0
2022-04-05 21:55:27,6353337.21,4.61,723457.29,60490512.5,30948.85,0.0,6828.34,0.0,0.0,0.0,4989166694,11695699920,9436142760,0,47.969230769230776,3.09,34.2,49.19,201184202752,171662557184,14.7,28445483008,156119207936,7420358656,7420358656,536293376,16083218432,4352,533252,630239906,16832525093,5537,0,0,114769621806,0
2022-04-05 21:56:27,6353398.55,4.61,723459.34,60494288.92,30948.87,0.0,6828.34,0.0,0.0,0.0,4989456735,11695984058,9436234095,0,47.95384615384615,1.77,28.16,46.17,201184202752,171663609856,14.7,28444360704,156035104768,7505682432,7505682432,536293376,16168443904,4352,533252,630318350,16832530857,5537,0,0,114770009885,0
2022-04-05 21:57:27,6353459.43,4.61,723461.14,60498064.62,30949.73,0.0,6828.34,0.0,0.0,0.0,4989748958,11696269262,9436323190,0,48.04615384615385,1.28,23.22,43.35,201184202752,171667345408,14.7,28440514560,155795595264,7745564672,7745564672,536293376,16411799552,4224,533252,630534218,16832536124,5537,0,0,114770397675,0
2022-04-05 21:58:28,6353520.07,4.61,723463.7,60501840.37,30950.51,0.0,6828.34,0.0,0.0,0.0,4990039789,11696553179,9436414796,0,48.030769230769224,1.07,19.16,40.69,201184202752,171671339008,14.7,28436389888,155595354112,7944953856,7944953856,536293376,16616165376,4224,533252,630741390,16832673170,5537,0,0,114770934322,0
2022-04-05 21:59:28,6353579.24,4.61,723467.35,60505615.97,30951.45,0.0,6828.34,0.0,0.0,0.0,4990329171,11696835808,9436506332,0,48.04615384615385,1.04,15.86,38.21,201184202752,171666595840,14.7,28439257088,155358855168,8172552192,8172552192,536293376,16849797120,4224,533252,630969122,16832917529,5537,0,0,114771658215,0
2022-04-05 22:00:28,6353638.3,4.61,723471.36,60509392.38,30951.56,0.0,6828.34,0.0,0.0,0.0,4990618513,11697118071,9436596339,0,48.0,1.02,13.15,35.88,201184202752,171669958656,14.7,28437704704,155124633600,8402857984,8402857984,536293376,17085571072,4096,533252,631119046,16833164671,5537,0,0,114772402825,0
2022-04-05 22:01:28,6353695.38,4.61,723476.97,60513167.69,30952.77,0.0,6828.34,0.0,0.0,0.0,4990907626,11697399678,9436685271,0,48.338461538461544,1.01,10.94,33.7,201184202752,171680432128,14.7,28427431936,154987094016,8547131392,8547131392,536293376,17233383424,4224,533252,631346738,16834923252,5537,0,0,114773955402,0
2022-04-05 22:02:28,6353752.1,4.61,723482.67,60516943.97,30952.78,0.0,6828.34,0.0,0.0,0.0,4991197002,11697682559,9436777318,0,49.30769230769231,1.0,9.13,31.65,201184202752,194750136320,3.2,5357756416,178056765440,8362000384,8362000384,536293376,17233387520,4096,533252,631347482,16839548268,5537,0,0,114780674601,0
2022-04-05 22:03:28,6353812.24,4.61,723485.14,60520720.46,30952.79,0.0,6828.34,0.0,0.0,0.0,4991485624,11697962336,9436866289,0,48.04615384615385,1.0,7.65,29.73,201184202752,192722087936,4.2,7385890816,176028631040,7889743872,7889743872,536293376,17233387520,4096,533252,631347762,16840048632,5537,0,0,114781037616,0
2022-04-05 22:04:28,6353873.34,4.61,723487.74,60524497.03,30952.8,0.0,6828.34,0.0,0.0,0.0,4991774282,11698243239,9436957349,0,47.95384615384615,1.0,6.44,27.93,201184202752,191083577344,5.0,9024397312,174390091776,7456874496,7456874496,536293376,17233420288,3968,533252,631348150,16840270949,5537,0,0,114781400983,0
2022-04-05 22:05:28,6353929.81,4.61,723493.17,60528273.63,30952.81,0.0,6828.34,0.0,0.0,0.0,4992061724,11698521870,9437045176,0,47.969230769230776,1.0,5.45,26.25,201184202752,181033910272,10.0,19073916928,164319338496,7437811712,7437811712,536293376,17254653952,3968,533252,631362918,16842541650,5537,0,0,114782878876,0
2022-04-05 22:06:28,6353989.01,4.61,723496.46,60532047.42,30953.02,0.0,6828.34,0.0,0.0,0.0,4992351707,11698803598,9437137056,0,48.0,1.0,4.64,24.67,201184202752,181031690240,10.0,19076116480,164172255232,7579578368,7579578368,536293376,17399537664,3840,533252,631492058,16842690269,5537,0,0,114785152607,0
2022-04-05 22:07:28,6354047.98,4.61,723499.78,60535823.37,30953.34,0.0,6828.34,0.0,0.0,0.0,4992641086,11699085372,9437227125,0,48.030769230769224,1.0,3.98,23.19,201184202752,181032738816,10.0,19075264512,164025675776,7722987520,7722987520,536293376,17546969088,3840,533252,631576954,16842953055,5537,0,0,114787409240,0
2022-04-05 22:08:28,6354106.93,4.61,723503.31,60539596.18,30953.52,0.0,6828.34,0.0,0.0,0.0,4992931780,11699367810,9437318216,0,48.184615384615384,0.92,3.41,21.79,201184202752,181034717184,10.0,19072675840,163883732992,7863971840,7863971840,536293376,17691500544,3712,533252,631718306,16843232215,5537,0,0,114789792040,0
2022-04-05 22:09:28,6354165.56,4.61,723506.64,60543371.21,30953.87,0.0,6828.34,0.0,0.0,0.0,4993222201,11699650684,9437409895,0,48.01538461538462,0.97,2.97,20.49,201184202752,181036060672,10.0,19071283200,163741544448,8003747840,8003747840,536293376,17835081728,3712,533252,631859590,16843515452,5537,0,0,114792133586,0
2022-04-05 22:10:28,6354224.34,4.61,723509.86,60547144.67,30953.89,0.0,6828.34,0.0,0.0,0.0,4993512195,11699933399,9437501212,0,48.12307692307692,0.96,2.6,19.26,201184202752,181544226816,9.8,18563665920,164104880128,8144736256,8144736256,536293376,17979363328,3584,533252,631998106,16843810373,5537,0,0,114794414145,0
2022-04-05 22:11:28,6354283.07,4.61,723513.14,60550920.51,30953.94,0.0,6828.34,0.0,0.0,0.0,4993800166,11700214648,9437593146,0,48.13846153846154,0.98,2.31,18.12,201184202752,181031415808,10.0,19076714496,163446013952,8286662656,8286662656,536293376,18125180928,3584,533252,632133306,16844076443,5537,0,0,114796677082,0
2022-04-05 22:12:28,6354342.58,4.61,723517.4,60554693.95,30954.08,0.0,6828.34,0.0,0.0,0.0,4994088492,11700497185,9437686197,0,48.184615384615384,0.99,2.07,17.05,201184202752,181031403520,10.0,19076268032,163300265984,8428740608,8428740608,536293376,18271375360,3584,533252,632274922,16844352658,5537,0,0,114799076721,0
2022-04-05 22:13:28,6354401.84,4.61,723520.96,60558470.36,30954.21,0.0,6828.34,0.0,0.0,0.0,4994379294,11700780592,9437778197,0,48.338461538461544,1.0,1.87,16.04,201184202752,181036003328,10.0,19071782912,163156742144,8572321792,8572321792,536293376,18419384320,3584,533252,632486214,16844593587,5537,0,0,114801337365,0
2022-04-05 22:14:28,6354461.22,4.61,723524.71,60562246.83,30954.31,0.0,6828.34,0.0,0.0,0.0,4994667626,11701062285,9437870689,0,48.215384615384615,1.0,1.71,15.1,201184202752,181035474944,10.0,19072454656,163011469312,8713416704,8713416704,536293376,18563985408,3584,533252,632625726,16844880498,5537,0,0,114803596095,0
2022-04-05 22:15:28,6354521.33,4.61,723528.3,60566023.3,30954.33,0.0,6828.34,0.0,0.0,0.0,4994957434,11701344427,9437963616,0,48.615384615384606,1.0,1.58,14.22,201184202752,182283702272,9.4,17824366592,164137799680,8766795776,8766795776,536293376,18685743104,3456,533252,632744394,16845066866,5537,0,0,114805749069,0
2022-04-05 22:16:28,6354581.99,4.61,723530.32,60569796.81,30954.34,0.0,6828.34,0.0,0.0,0.0,4995248031,11701625830,9438059009,0,48.09230769230769,1.0,1.48,13.39,201184202752,182285258752,9.4,17823326208,164138835968,8356917248,8356917248,536293376,18685747200,3328,533252,632745034,16845108321,5537,0,0,114806301470,0
2022-04-05 22:17:28,6354643.03,4.61,723532.49,60573569.89,30954.35,0.0,6828.34,0.0,0.0,0.0,4995537406,11701906355,9438151797,0,48.07692307692307,1.0,1.39,12.62,201184202752,182284668928,9.4,17823916032,164138246144,7943974912,7943974912,536293376,18685747200,3200,533252,632745790,16845154703,5537,0,0,114806693909,0
2022-04-05 22:18:28,6354704.16,4.61,723534.57,60577343.0,30954.36,0.0,6828.34,0.0,0.0,0.0,4995827330,11702187983,9438246037,0,47.98461538461538,1.0,1.32,11.89,201184202752,182288154624,9.4,17819832320,164141424640,7540994048,7540994048,536293376,18686652416,3200,533252,632746438,16845202997,5537,0,0,114807081979,0
2022-04-05 22:19:28,6356939.61,4.61,724280.67,60578202.86,30954.5,0.0,6829.38,0.0,0.0,0.0,4996176230,11705487129,9441851185,0,2784.9692307692308,38.86,11.57,14.66,201184202752,183467954176,8.8,16633602048,165311606784,7503998976,7503998976,536293376,18702700544,11648,533252,632762610,16853038076,5544,0,0,114814753377,0
2022-04-05 22:20:28,6360231.64,4.61,724825.55,60578202.87,30954.6,0.0,6836.12,0.0,0.0,0.0,4996261203,11710013767,9446724382,0,2809.230769230769,56.51,21.61,17.92,201184202752,178888843264,11.1,21212647424,160732454912,7504072704,7504072704,536293376,18702807040,11648,533252,632764282,16861699803,5544,0,0,114820591636,0
2022-04-05 22:21:28,6363211.98,4.61,725669.6,60578202.87,30954.71,0.0,6855.34,0.0,0.0,0.0,4996344245,11715067049,9452028832,0,2803.646153846154,63.17,29.86,20.99,201184202752,176570974208,12.2,23501877248,158414229504,7532650496,7532650496,536293376,18731802624,15104,533252,632765002,16867669478,5544,0,0,114830355885,0
2022-04-05 22:22:29,6365226.89,4.61,727360.41,60578229.18,31062.2,0.0,6859.21,0.0,0.0,0.0,4996490266,11719051683,9456536171,0,2837.123076923077,67.1,37.02,24.01,201184202752,177063505920,12.0,23005233152,159279656960,8510259200,8510259200,536293376,18363019264,15360,533252,633827910,16871991696,5544,0,0,114835992294,0
2022-04-05 22:23:29,6367496.99,4.61,728930.65,60578229.19,31062.2,0.0,6862.64,0.0,0.0,0.0,4996580692,11723346561,9461233345,0,2786.892307692308,67.1,42.53,26.72,201184202752,177442828288,11.8,22625955840,159658160128,8510304256,8510304256,536293376,18363793408,15360,533252,633832190,16875896386,5544,0,0,114838743758,0
2022-04-05 22:24:29,6369815.81,4.61,730260.36,60578319.09,31165.97,0.0,6863.36,0.0,0.0,0.0,4997038166,11727290475,9465685491,0,2810.384615384615,68.4,47.45,29.4,201184202752,193132593152,4.0,6970617856,175346749440,7954272256,7954272256,536293376,18330542080,10752,533252,634922286,16879262371,5551,0,0,114844991609,0
2022-04-05 22:25:29,6372056.56,4.61,731272.22,60578781.8,31290.0,0.0,6863.77,0.0,0.0,0.0,5002784898,11733487207,9469786828,0,2832.276923076923,61.84,49.42,31.21,201184202752,193165627392,4.0,6937649152,175327387648,7980900352,7980900352,536293376,18382872576,9600,533252,636044970,16884139259,5558,0,0,114851118660,0
