time,usr_cpu,nice,kernel_cpu,idle,iowait,irq,softirq,steal,guest,guest_nice,ctx_switches,interrupts,soft_interrupts,syscalls,freq,load1,load5,load15,mem_total,mem_avail,mem_percent,mem_used,free,mem_active,mem_inactive,buffers,cached,handles_num,pgpgin,pgpgout,fault,majflt,pgscank,pgsteal,pgfree,faultFlag
2022-05-02 22:36:00,1138271.86,0.27,112553.85,11688084.18,4014.86,0.0,1004.75,0.0,0.0,0.0,714697482,1904915476,1582363168,0,916.046153846154,66.79,42.02,27.96,201218748416,196836167680,2.2,3592351744,190698246144,2709041152,2709041152,140062720,6788087808,5120,5843951,51306334,1387534513,64402,30281834,1349816,7070253767,0
2022-05-02 22:37:00,1141780.06,0.27,112826.11,11688140.31,4015.03,0.0,1011.48,0.0,0.0,0.0,715077471,1909595483,1587197296,0,2802.984615384616,67.25,46.71,30.45,201218748416,172321034240,14.4,28094554112,166179614720,2366304256,2366304256,140095488,6804484096,10240,5843951,51494278,1397563403,64402,30281834,1349816,7081036434,0
2022-05-02 22:38:00,1145435.09,0.27,113008.19,11688140.33,4015.03,0.0,1018.63,0.0,0.0,0.0,715150639,1914201432,1592009528,0,2811.815384615385,66.91,50.34,32.72,201218748416,171536510976,14.8,28879097856,165394825216,2366296064,2366296064,140111872,6804713472,10496,5843951,51494594,1400847442,64402,30281834,1349816,7094740721,0
2022-05-02 22:39:00,1149094.66,0.27,113185.11,11688140.34,4015.03,0.0,1025.91,0.0,0.0,0.0,715223930,1918805559,1596886237,0,2803.0923076923077,67.42,53.47,34.9,201218748416,171492073472,14.8,28923535360,165350334464,2366304256,2366304256,140132352,6804746240,10880,5843951,51494942,1404310395,64402,30281834,1349816,7110664609,0
2022-05-02 22:40:00,1152482.21,0.27,113634.59,11688140.37,4015.03,0.0,1032.62,0.0,0.0,0.0,715301757,1923375520,1601674214,0,2805.661538461539,67.34,56.0,36.93,201218748416,168832974848,16.1,31582633984,162690756608,2366304256,2366304256,140156928,6805200896,11008,5843951,51495430,1407615611,64402,30281834,1349816,7126005105,50
2022-05-02 22:41:00,1155871.89,0.27,114082.68,11688140.37,4015.03,0.0,1039.07,0.0,0.0,0.0,715378373,1927905761,1606458927,0,2802.230769230769,67.91,58.22,38.89,201218748416,167973048320,16.5,32442560512,161830006784,2366267392,2366267392,140169216,6806011904,11008,5843951,51496266,1410958463,64402,30281834,1349816,7141901094,50
2022-05-02 22:42:00,1159255.21,0.27,114536.58,11688140.38,4015.03,0.0,1045.62,0.0,0.0,0.0,715456442,1932460827,1611239435,0,2788.1384615384613,67.84,59.98,40.7,201218748416,168723382272,16.1,31692226560,162580172800,2366246912,2366246912,140189696,6806159360,11136,5843951,51496554,1414334573,64402,30281834,1349816,7158956174,50
2022-05-02 22:43:00,1162635.18,0.27,114993.81,11688140.38,4015.03,0.0,1052.19,0.0,0.0,0.0,715533638,1937011588,1616009448,0,2875.4769230769234,67.95,61.45,42.42,201218748416,167905468416,16.6,32510140416,161762242560,2366246912,2366246912,140206080,6806159360,11008,5843951,51496978,1417700510,64402,30281834,1349816,7175153574,50
2022-05-02 22:44:00,1166024.3,0.27,115442.06,11688140.38,4015.03,0.0,1058.6,0.0,0.0,0.0,715612306,1941528842,1620773348,0,2810.107692307692,68.03,62.66,44.02,201218748416,168646160384,16.2,31769448448,162502680576,2366210048,2366210048,140210176,6806409216,11136,5843951,51497330,1421046654,64402,30281834,1349816,7192366664,50
2022-05-02 22:45:00,1169406.55,0.27,115897.27,11688140.38,4015.03,0.0,1064.91,0.0,0.0,0.0,715690285,1946054477,1625571231,0,2784.5846153846155,68.28,63.71,45.55,201218748416,167859646464,16.6,32555962368,161716473856,2366189568,2366189568,140226560,6806085632,11136,5843951,51497670,1424414915,64402,30281834,1349816,7208790070,50
2022-05-02 22:46:00,1172792.79,0.27,116348.24,11688140.38,4015.03,0.0,1071.41,0.0,0.0,0.0,715768165,1950638401,1630347707,0,2760.9538461538464,68.05,64.48,46.95,201218748416,169670262784,15.7,30745346048,163526254592,2366177280,2366177280,140251136,6806896640,11136,5843951,51498030,1427829701,64402,30281834,1349816,7226523725,50
2022-05-02 22:47:00,1176171.66,0.27,116807.09,11688140.39,4015.03,0.0,1077.46,0.0,0.0,0.0,715845789,1955166880,1635103847,0,2743.153846153846,68.25,65.19,48.29,201218748416,167858937856,16.6,32556670976,161714475008,2366124032,2366124032,140263424,6807339008,11136,5843951,51498470,1431233938,64402,30281834,1349816,7242371759,50
2022-05-02 22:48:00,1179566.83,0.27,117249.55,11688140.4,4015.03,0.0,1083.73,0.0,0.0,0.0,715924132,1959696089,1639881069,0,2780.8615384615387,67.87,65.65,49.51,201218748416,168673390592,16.2,31742210048,162528706560,2366128128,2366128128,140292096,6807539712,11392,5843951,51498882,1434667703,64402,30281834,1349816,7260089453,50
2022-05-02 22:49:00,1182962.18,0.27,117692.24,11688140.4,4015.03,0.0,1089.48,0.0,0.0,0.0,716002549,1964209075,1644644471,0,2864.8,68.76,66.3,50.74,201218748416,167862706176,16.6,32552902656,161718427648,2366132224,2366132224,140320768,6807097344,11392,5843951,51499218,1438026038,64402,30281834,1349816,7276647362,50
2022-05-02 22:50:00,1186359.66,0.27,118132.87,11688140.4,4015.03,0.0,1095.33,0.0,0.0,0.0,716081499,1968691479,1649368529,0,2850.876923076923,68.4,66.66,51.84,201218748416,168553787392,16.2,31861821440,162409517056,2366148608,2366148608,140353536,6807056384,11520,5843951,51499582,1441445850,64402,30281834,1349816,7294275731,50
2022-05-02 22:51:00,1189749.0,0.27,118581.21,11688140.41,4015.03,0.0,1101.43,0.0,0.0,0.0,716159678,1973204420,1654116752,0,2817.723076923077,68.16,66.9,52.85,201218748416,167842590720,16.6,32573018112,161698013184,2366164992,2366164992,140390400,6807326720,11520,5843951,51500338,1444840604,64402,30281834,1349816,7311125047,50
2022-05-02 22:52:00,1193136.79,0.27,119030.76,11688140.41,4015.03,0.0,1107.79,0.0,0.0,0.0,716238083,1977733632,1658905831,0,2749.769230769231,67.85,67.06,53.79,201218748416,168379908096,16.3,32035700736,162235330560,2366132224,2366132224,140402688,6807314432,11648,5843951,51500638,1448317247,64402,30281834,1349816,7328995827,50
