time,usr_cpu,nice,kernel_cpu,idle,iowait,irq,softirq,steal,guest,guest_nice,ctx_switches,interrupts,soft_interrupts,syscalls,freq,load1,load5,load15,mem_total,mem_avail,mem_percent,mem_used,free,mem_active,inactive,buffers,cached,handles_num,pgpgin,pgpgout,fault,majflt,pgscank,pgsteal,pgfree,faultFlag
2022-04-06 10:00:00,7634686.92,4.98,940589.65,61767821.48,34780.88,0.0,9605.16,0.0,0.0,0.0,5229851886,13587350343,11342440860,0,54.90769230769231,0.01,0.13,7.87,201184202752,197688262656,1.7,2419777536,177867186176,9527840768,9527840768,540901376,20356337664,3840,533348,704952138,18578301556,5939,0,0,120518719752,0
2022-04-06 10:01:00,7634689.2,4.98,940594.45,61771652.97,34780.89,0.0,9605.16,0.0,0.0,0.0,5230135168,13587580383,11342515793,0,49.338461538461544,0.07,0.13,7.38,201184202752,197666770944,1.7,2442461184,182084644864,7425789952,7425789952,540901376,16116195328,3840,533348,704954946,18578438633,5939,0,0,120520909531,0
2022-04-06 10:02:00,7634747.92,4.98,940598.01,61775426.5,34780.91,0.0,9605.16,0.0,0.0,0.0,5230415655,13587858998,11342608858,0,48.23076923076921,0.66,0.29,6.98,201184202752,193222623232,4.0,6885412864,177645371392,7423860736,7423860736,540901376,16112517120,3840,533348,704962230,18578828823,5939,0,0,120521329683,0
2022-04-06 10:03:00,7634799.23,4.98,940609.75,61779200.47,34780.92,0.0,9605.16,0.0,0.0,0.0,5230694379,13588135188,11342693932,0,48.23076923076921,0.91,0.43,6.61,201184202752,171680956416,14.7,28426821632,156103184384,7424372736,7424372736,540901376,16113295360,3712,533348,704962526,18585907254,5939,0,0,120523258349,0
2022-04-06 10:04:00,7634860.17,4.98,940611.84,61782976.81,34781.16,0.0,9605.16,0.0,0.0,0.0,5230975335,13588412500,11342783727,0,47.95384615384615,0.91,0.52,6.26,201184202752,171686764544,14.7,28420628480,156024315904,7509209088,7509209088,540901376,16198356992,3840,533348,705009650,18585913216,5939,0,0,120523734816,0
2022-04-06 10:05:00,7634920.47,4.98,940615.18,61786750.55,34782.11,0.0,9605.16,0.0,0.0,0.0,5231258656,13588691230,11342876407,0,47.96923076923078,0.98,0.61,5.93,201184202752,171688751104,14.7,28419334144,155793367040,7742160896,7742160896,540901376,16430600192,3712,533348,705171398,18585973627,5939,0,0,120524246033,0
2022-04-06 10:06:00,7634980.09,4.98,940619.35,61790525.78,34783.42,0.0,9605.16,0.0,0.0,0.0,5231543235,13588970892,11342968270,0,47.90769230769231,1.09,0.72,5.64,201184202752,171688607744,14.7,28419297280,155600326656,7935012864,7935012864,540901376,16623677440,3712,533348,705449918,18586188851,5939,0,0,120524944408,0
2022-04-06 10:07:00,7635039.54,4.98,940623.5,61794301.22,34784.36,0.0,9605.16,0.0,0.0,0.0,5231824357,13589248166,11343060795,0,47.93846153846154,1.03,0.77,5.35,201184202752,171692687360,14.7,28415234048,155372101632,8163028992,8163028992,540901376,16855965696,3456,533348,705674434,18586433812,5939,0,0,120525687005,0
2022-04-06 10:08:00,7635099.01,4.98,940627.69,61798077.26,34784.86,0.0,9605.16,0.0,0.0,0.0,5232105638,13589526763,11343154263,0,47.95384615384615,1.04,0.83,5.08,201184202752,171691970560,14.7,28415979520,155137572864,8391294976,8391294976,540901376,17089748992,3456,533348,705843982,18586678511,5939,0,0,120526430774,0
2022-04-06 10:09:00,7635158.82,4.98,940631.56,61801852.2,34785.65,0.0,9605.16,0.0,0.0,0.0,5232386381,13589804139,11343245262,0,48.184615384615384,1.12,0.89,4.83,201184202752,171694440448,14.7,28413394944,154975498240,8551702528,8551702528,540901376,17254408192,3456,533348,706016710,18586813788,5939,0,0,120527087490,0
