time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-02 19:10:00,106934.79,34766.15,0.42,71602.57,11706.52,89.02,89.16,89.09,17840.42,17837.41,17835.98,17806.06,17806.53,17808.39,5803.94,5803.0,5801.17,5784.94,5785.85,5787.25,0
2022-05-02 19:11:00,114293.15,39357.1,0.35,59065.84,9409.2,88.62,95.51,91.85,19060.55,19060.85,19061.61,19037.12,19035.85,19037.17,6665.46,6545.83,6545.3,6533.8,6533.77,6532.93,0
2022-05-02 19:12:00,94451.81,43615.88,0.35,59644.94,9050.31,85.74,103.99,96.25,15751.52,15750.01,15749.89,15732.95,15732.98,15734.46,7274.09,7273.83,7271.93,7264.82,7265.37,7265.84,50
2022-05-02 19:13:00,76975.55,30160.72,0.55,96264.52,10500.37,83.15,87.61,85.45,12860.91,12858.94,12856.87,12797.58,12800.95,12800.29,5037.65,5037.62,5034.0,5015.73,5017.88,5017.84,50
2022-05-02 19:14:00,96302.22,35926.28,0.43,73215.95,8394.92,93.86,100.34,97.19,16061.87,16062.14,16060.89,16039.34,16037.98,16040.01,5994.58,5994.42,5991.82,5981.65,5981.1,5982.71,50
2022-05-02 19:15:00,97758.7,40260.44,0.5,84046.3,11069.22,89.11,97.43,93.77,16309.43,16307.13,16306.19,16278.0,16277.63,16280.33,6716.06,6715.54,6713.11,6705.08,6703.99,6706.67,50
2022-05-02 19:16:00,87092.82,28540.08,0.49,83954.93,9095.53,85.85,94.57,89.96,14528.1,14526.95,14525.61,14502.77,14503.72,14505.67,4765.15,4765.24,4762.37,4747.89,4749.15,4750.28,50
2022-05-02 19:17:00,99246.95,46075.64,0.4,69000.44,11135.76,83.47,94.26,89.76,16555.36,16554.11,16553.45,16527.35,16527.85,16528.84,7684.55,7683.99,7683.03,7674.32,7673.91,7675.85,50
2022-05-02 19:18:00,93903.15,39634.31,0.59,99759.68,15363.12,90.06,89.32,89.7,15680.9,15681.97,15679.84,15619.14,15620.11,15621.19,6611.62,6612.64,6610.71,6599.31,6599.37,6600.66,50
2022-05-02 19:19:00,98106.65,38532.46,0.39,65883.99,8944.88,91.58,99.48,95.61,16367.31,16366.2,16364.26,16336.03,16336.26,16336.59,6428.85,6429.6,6425.82,6416.12,6415.04,6417.03,50
2022-05-02 19:20:00,91005.03,36604.96,0.5,86332.26,10935.06,83.41,95.06,89.44,15185.42,15185.05,15183.71,15149.44,15149.74,15151.68,6106.42,6106.68,6105.47,6095.44,6094.22,6096.72,50
2022-05-02 19:21:00,84196.77,28130.19,0.52,91135.02,9439.6,89.13,92.75,90.79,14046.37,14044.49,14043.29,14018.48,14020.67,14023.46,4697.07,4697.15,4693.63,4679.09,4680.42,4682.83,50
2022-05-02 19:22:00,95735.85,41307.95,0.43,72226.03,9221.43,89.66,101.67,96.09,15969.67,15969.77,15968.37,15942.61,15942.54,15942.91,6889.49,6890.97,6888.43,6879.8,6879.2,6880.06,50
2022-05-02 19:23:00,91016.59,37154.86,0.41,70675.97,8655.89,87.32,98.35,93.34,15177.29,15176.9,15174.98,15161.85,15161.79,15163.78,6195.96,6197.31,6194.48,6188.33,6188.3,6190.48,50
2022-05-02 19:24:00,88038.61,29266.34,0.51,88097.27,10425.3,86.06,103.41,94.28,14686.04,14685.77,14682.82,14658.89,14661.06,14664.02,4885.23,4886.47,4882.71,4868.8,4870.42,4872.72,50
2022-05-02 19:25:00,99021.79,45077.4,0.37,63604.66,11355.22,92.62,97.08,95.17,16519.53,16518.34,16518.0,16488.72,16487.8,16489.4,7519.34,7519.32,7517.4,7506.84,7506.27,7508.23,50
2022-05-02 19:26:00,95029.77,36642.36,0.54,90258.54,13228.52,91.3,97.15,94.3,15853.51,15853.67,15852.17,15822.46,15822.11,15825.84,6111.78,6113.48,6110.89,6101.85,6100.95,6103.4,50
2022-05-02 19:27:00,91758.24,29652.92,0.46,77468.31,8760.72,86.1,95.63,90.47,15303.14,15302.47,15302.13,15282.94,15282.79,15284.77,4949.12,4948.57,4946.95,4935.8,4935.8,4936.68,50
2022-05-02 19:28:00,99194.78,47852.01,0.37,62474.07,11074.67,89.86,97.76,94.53,16551.21,16549.83,16548.21,16515.3,16514.55,16515.69,7982.36,7982.07,7980.15,7969.42,7968.33,7969.68,50
2022-05-02 19:29:00,96445.92,37026.63,0.5,83867.69,12432.02,92.09,100.28,96.3,16089.27,16089.34,16089.3,16058.7,16058.28,16061.02,6175.93,6176.85,6175.51,6166.16,6165.06,6167.13,50
2022-05-02 19:30:00,83666.91,29965.39,0.51,85429.79,9739.06,81.16,97.46,89.81,13970.93,13968.75,13966.0,13919.43,13920.24,13921.57,5004.02,5003.87,5000.38,4985.1,4985.08,4986.94,50
2022-05-02 19:31:00,98236.11,37303.2,0.4,67361.68,8042.84,84.1,105.91,94.55,16385.62,16385.61,16384.06,16361.46,16359.34,16360.0,6223.61,6224.27,6221.69,6211.81,6210.25,6211.57,50
2022-05-02 19:32:00,100518.25,38745.95,0.51,86620.67,13411.36,90.2,99.66,95.14,16768.33,16768.44,16767.11,16737.33,16737.59,16739.45,6462.86,6464.29,6461.55,6452.13,6451.67,6453.44,0
2022-05-02 19:33:00,100507.05,45600.65,0.31,51471.48,11697.54,87.55,104.0,96.89,16767.28,16765.73,16765.51,16737.32,16735.18,16736.03,7604.87,7605.39,7604.11,7596.17,7594.09,7596.01,0
2022-05-02 19:34:00,104292.13,41552.19,0.44,75426.4,14291.57,93.11,96.17,94.7,17399.22,17398.49,17397.63,17365.05,17364.58,17367.16,6929.73,6929.96,6929.0,6920.48,6920.04,6922.98,0
2022-05-02 19:35:00,98918.04,39411.3,0.49,84085.19,16586.08,84.53,91.33,87.7,16527.05,16523.27,16523.19,16446.99,16448.1,16449.44,6578.28,6577.77,6576.59,6559.44,6558.88,6560.34,0
2022-05-02 19:36:00,109207.78,34952.83,0.41,69929.03,12116.77,85.26,106.69,94.84,18219.31,18216.22,18215.56,18184.39,18185.44,18186.86,5834.45,5834.78,5833.55,5815.5,5816.02,5818.54,0
2022-05-02 19:37:00,109509.8,42212.79,0.32,55096.78,8785.93,95.36,100.42,97.96,18265.27,18264.16,18263.97,18238.41,18239.13,18238.86,7040.8,7040.8,7039.65,7030.65,7030.17,7030.71,0
2022-05-02 19:38:00,105217.26,45610.17,0.31,52598.89,11869.48,92.48,100.52,96.83,17549.83,17550.41,17549.44,17521.73,17521.71,17524.13,7605.24,7605.94,7604.36,7597.47,7597.75,7599.42,0
2022-05-02 19:39:00,104280.44,44237.53,0.34,55565.7,11335.43,93.15,109.32,102.11,17391.01,17389.33,17389.03,17370.35,17370.03,17370.7,7376.56,7376.55,7375.64,7369.59,7368.86,7370.34,0
2022-05-02 19:40:00,290.86,160.71,0.67,116841.0,0.0,18.74,14.15,17.18,54.43,57.67,45.31,42.65,43.08,47.72,32.73,33.17,24.26,22.23,22.27,26.06,0
