time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-05 23:44:57,148.95,47.63,0.15,327.91,0.0,14.0,26.21,16.78,25.05,25.02,24.96,24.29,27.05,22.59,8.16,8.24,8.05,7.26,10.93,4.98,0
2022-05-05 23:45:57,75.07,68.01,1.95,7748.6,4.41,12.6,54.56,19.5,12.44,13.05,12.87,12.97,12.51,11.23,11.02,11.8,11.62,12.07,11.6,9.91,0
2022-05-05 23:46:57,6788.08,1188.81,0.68,3164.53,0.0,92.73,24.68,78.64,1139.07,1139.79,1139.26,1123.54,1124.67,1121.75,200.33,201.04,200.49,195.65,198.0,193.3,0
2022-05-05 23:47:57,43.7,33.38,1.7,6753.71,0.0,14.36,45.82,18.75,7.39,7.56,7.69,7.62,7.49,5.96,5.71,6.01,5.99,5.96,5.89,3.81,0
2022-05-05 23:48:57,49.11,32.53,1.51,5966.34,0.0,12.42,48.04,17.99,8.14,8.55,8.47,8.63,8.43,6.89,5.32,5.94,5.73,5.87,5.83,3.82,0
2022-05-05 23:49:57,59.84,41.32,1.53,6398.8,0.0,13.65,41.76,18.77,10.05,10.32,10.26,10.21,10.61,8.39,6.86,7.42,7.28,7.08,7.81,4.86,0
2022-05-05 23:50:57,64.29,44.67,1.59,6589.82,0.0,13.77,41.93,18.74,10.7,11.1,11.26,10.83,11.2,9.19,7.37,7.94,8.08,7.51,8.26,5.5,0
2022-05-05 23:51:57,65.68,37.7,1.63,6610.32,0.0,13.39,41.72,18.07,11.21,11.42,11.1,10.82,11.47,9.65,6.33,6.85,6.32,6.32,7.17,4.72,0
2022-05-05 23:52:57,3166.5,2701.19,1.32,6418.4,0.0,43.63,25.17,41.11,528.16,528.73,527.93,527.01,529.22,525.45,450.48,451.18,450.21,449.3,452.58,447.45,0
2022-05-05 23:53:57,64.68,80.34,2.07,8439.56,0.0,19.36,63.94,27.49,10.76,11.48,11.2,11.02,10.9,9.32,13.05,13.98,13.63,13.93,13.96,11.8,0
2022-05-05 23:54:57,63.35,80.61,2.08,8406.58,0.0,20.16,51.79,25.88,10.89,11.02,11.39,10.61,10.89,8.56,13.52,13.77,14.04,13.77,14.23,11.28,0
2022-05-05 23:55:57,45.4,49.08,2.22,8697.15,0.0,21.81,48.83,25.65,7.89,8.51,8.13,7.76,7.05,6.05,8.29,9.14,8.67,8.63,7.86,6.49,0
2022-05-05 23:56:58,46.04,42.16,1.22,4994.64,0.0,10.55,47.44,16.35,8.28,8.09,7.9,7.59,8.27,5.91,7.54,7.51,7.27,7.05,7.83,4.96,0
2022-05-05 23:57:58,48.89,46.56,1.33,5026.69,0.0,10.42,66.28,15.88,8.24,8.91,8.36,8.79,7.64,6.95,7.82,8.62,7.9,8.71,7.29,6.23,0
2022-05-05 23:58:58,48.04,30.08,1.68,6368.78,0.0,10.21,54.82,15.34,7.88,8.46,8.13,8.8,7.78,6.99,4.86,5.53,5.15,6.06,4.8,3.67,0
2022-05-05 23:59:58,92.58,51.85,1.42,5701.44,0.0,26.83,44.57,29.05,15.73,17.06,15.5,14.96,15.18,14.15,9.28,9.32,8.94,8.87,9.0,6.44,0
2022-05-06 00:00:58,316.97,142.34,1.42,5479.41,0.0,53.45,61.8,56.73,52.8,53.55,53.09,53.35,52.57,51.61,23.75,24.58,24.05,24.34,23.47,22.15,0
2022-05-06 00:01:58,84.62,39.33,1.43,5414.26,0.0,23.89,48.75,26.86,13.77,15.43,14.94,14.26,13.76,12.46,6.83,6.98,6.47,7.3,6.69,5.06,0
2022-05-06 00:02:58,66.38,42.66,1.35,5272.61,0.0,23.46,47.55,26.79,11.45,11.7,11.41,11.15,11.2,9.46,7.53,7.79,7.4,7.45,7.37,5.13,0
2022-05-06 00:03:58,66.27,44.28,1.38,5236.6,0.0,11.85,49.97,16.99,11.33,12.23,11.29,11.11,10.56,9.74,7.66,8.6,7.73,7.66,6.97,5.67,0
2022-05-06 00:04:58,61.22,41.27,1.26,4785.04,0.0,10.41,52.59,15.06,10.72,11.26,10.4,10.15,9.65,9.03,7.38,7.97,7.0,7.18,6.36,5.37,0
2022-05-06 00:05:58,550.08,801.88,1.26,5123.81,0.0,58.43,44.29,49.69,98.03,98.36,97.73,85.64,85.94,84.37,135.73,136.38,135.45,131.93,132.28,130.1,0
2022-05-06 00:06:58,68.93,76.96,2.17,8263.61,0.01,17.87,58.55,21.6,11.65,12.49,11.47,11.64,10.9,10.78,12.89,13.87,12.63,13.4,12.27,11.89,0
2022-05-06 00:07:58,114.31,81.81,2.11,8097.72,0.0,44.07,58.74,45.91,19.51,20.28,19.61,18.91,18.17,17.83,13.94,14.76,14.02,13.98,12.91,12.2,0
2022-05-06 00:08:58,84.58,73.01,2.15,8322.84,0.0,31.01,57.8,34.28,14.16,15.01,14.26,14.57,13.45,13.13,12.06,13.01,12.21,13.14,11.59,11.01,0
2022-05-06 00:09:58,166.73,116.09,2.15,8196.8,0.0,31.44,52.0,34.01,28.24,28.64,28.24,27.98,27.2,26.43,19.63,20.05,19.66,19.96,18.96,17.83,0
2022-05-06 00:10:58,65340.51,23916.29,0.92,158467.45,2800.64,59.64,71.21,64.31,10911.19,10909.36,10910.17,10870.9,10869.32,10869.57,3996.53,4000.26,3996.18,3973.92,3974.25,3975.14,0
2022-05-06 00:11:58,60111.1,29326.21,0.79,136861.9,7058.59,90.5,99.03,92.25,10029.85,10026.69,10030.28,10008.11,10009.24,10006.92,4891.96,4893.2,4894.04,4881.42,4882.38,4883.21,0
