time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-04-06 03:56:26,46.29,46.44,0.22,552.31,0.0,12.22,6.89,6.95,6.68,6.0,7.82,11.95,6.58,6.63,6.33,5.96,7.61,13.33,0
2022-04-06 03:57:26,440.69,2293.05,1.12,5582.25,307.28,31.46,96.09,97.02,96.06,48.47,49.62,53.44,388.95,389.78,388.98,372.68,373.78,378.89,0
2022-04-06 03:58:26,91.15,86.07,1.95,7987.03,4.38,10.6,15.44,16.77,14.96,13.05,14.69,16.23,14.19,15.81,13.85,12.2,13.75,16.27,0
2022-04-06 03:59:26,50.76,50.93,1.6,7084.55,0.0,10.33,8.06,9.04,7.48,6.83,8.44,10.91,7.93,9.1,7.43,6.72,8.21,11.54,0
2022-04-06 04:00:26,49.93,51.07,1.55,6646.95,0.0,10.76,8.17,9.87,7.65,6.13,7.86,10.25,8.19,10.27,7.78,6.16,7.76,10.91,0
2022-04-06 04:01:27,59.62,62.42,1.46,6337.8,0.0,10.75,9.45,10.8,9.31,8.47,9.69,11.88,9.75,11.38,9.78,8.81,9.86,12.84,0
2022-04-06 04:02:27,99.52,97.25,1.53,6854.16,0.0,24.96,16.01,17.34,15.98,15.17,16.06,18.97,15.4,16.9,15.48,14.7,15.46,19.3,0
2022-04-06 04:03:27,161.26,91.94,1.53,6700.13,0.0,33.8,27.92,28.63,27.26,24.12,25.66,27.67,15.25,16.11,14.61,13.44,14.88,17.65,0
2022-04-06 04:04:27,167.11,89.87,1.52,6734.24,0.0,35.8,28.0,28.54,27.55,25.99,27.55,29.48,14.78,15.53,14.34,13.21,14.59,17.42,0
2022-04-06 04:05:27,2254.22,2689.37,0.42,2121.48,0.0,81.06,375.04,374.83,373.98,374.2,376.29,379.89,446.45,446.39,445.17,447.58,449.29,454.49,0
2022-04-06 04:06:27,68.36,88.62,2.07,8677.44,0.0,14.91,11.45,12.36,10.97,9.57,11.25,12.76,14.47,15.57,14.08,12.96,14.56,16.98,0
2022-04-06 04:07:27,72.88,101.7,2.13,8796.71,0.0,17.04,12.09,13.47,12.07,10.23,11.69,13.33,16.79,18.4,16.85,14.74,16.16,18.75,0
2022-04-06 04:08:27,61.36,77.46,2.24,9341.39,0.0,14.64,10.25,12.07,10.06,7.99,9.77,11.22,12.63,14.84,12.65,10.52,12.21,14.61,0
2022-04-06 04:09:27,61.74,43.51,1.4,5816.43,0.0,9.63,10.08,11.25,9.5,8.33,10.67,11.9,6.92,8.4,6.43,4.99,7.29,9.47,0
2022-04-06 04:10:27,61.2,40.5,1.28,5508.77,0.0,13.72,9.9,10.94,9.62,8.8,9.91,12.02,6.26,7.58,6.17,5.27,6.2,9.02,0
2022-04-06 04:11:27,79.69,70.52,1.47,6111.11,0.0,18.52,13.36,14.57,13.3,11.18,12.99,14.28,11.62,13.2,11.72,9.43,11.16,13.39,0
2022-04-06 04:12:27,68.79,61.3,1.15,5493.0,0.0,10.89,11.13,12.13,10.5,9.23,11.34,14.45,9.57,10.82,8.99,7.86,9.85,14.21,0
2022-04-06 04:13:27,55.54,38.69,1.37,5866.35,0.0,10.02,9.17,10.05,8.81,7.52,8.93,11.06,6.18,7.41,5.94,4.57,5.83,8.75,0
2022-04-06 04:14:27,56.27,56.37,1.44,6019.83,0.0,16.46,9.32,10.39,8.72,7.06,9.7,11.08,9.11,10.66,8.67,6.8,9.4,11.73,0
2022-04-06 04:15:27,577.89,840.37,1.14,5146.24,0.0,55.11,101.88,103.01,101.7,88.49,90.15,92.67,141.29,142.71,141.23,136.22,137.7,141.22,0
2022-04-06 04:16:27,61.5,49.25,1.22,5230.62,0.0,22.98,9.94,11.76,9.71,8.16,9.67,12.26,7.66,9.83,7.55,6.02,7.42,10.78,0
2022-04-06 04:17:27,68.91,47.01,1.29,5549.7,0.0,9.15,11.54,12.12,11.17,9.85,11.21,13.03,7.73,8.53,7.42,6.12,7.32,9.89,0
