time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-03 23:00:00,100117.34,38861.32,0.52,89498.87,14523.81,85.34,93.61,89.18,16714.59,16713.2,16711.2,16655.48,16659.19,16663.68,6487.48,6487.89,6485.4,6465.84,6465.42,6469.28,0
2022-05-03 23:01:00,111154.25,35447.34,0.42,71996.97,11142.11,84.57,90.7,87.36,18536.57,18539.57,18537.96,18510.29,18511.94,18517.93,5914.35,5916.15,5914.14,5900.2,5899.59,5902.91,0
2022-05-03 23:02:00,109523.76,44500.46,0.31,52042.98,10758.4,92.63,96.23,94.47,18267.76,18269.93,18268.17,18237.84,18237.84,18242.23,7422.74,7423.8,7421.63,7411.67,7409.18,7411.46,0
2022-05-03 23:03:00,92729.72,37468.8,0.52,88741.33,10986.82,92.18,95.5,94.03,15468.95,15469.88,15469.28,15439.16,15439.61,15442.84,6249.26,6249.98,6248.99,6240.09,6239.56,6240.91,90
2022-05-03 23:04:00,92459.83,29828.97,0.45,78581.45,7734.71,106.66,88.23,97.35,15419.04,15419.34,15418.24,15399.42,15400.8,15402.98,4977.08,4977.96,4975.3,4965.66,4965.49,4967.47,90
2022-05-03 23:05:00,93188.94,42787.42,0.36,62198.97,9332.96,86.2,97.71,93.02,15539.7,15540.83,15540.15,15520.89,15521.95,15525.42,7134.39,7135.56,7135.09,7127.44,7126.14,7128.8,90
2022-05-03 23:06:00,87194.94,36209.31,0.59,103156.19,14109.49,79.44,90.54,84.18,14570.1,14569.91,14568.77,14492.81,14495.09,14498.27,6045.45,6046.15,6044.23,6023.74,6023.75,6025.99,90
2022-05-03 23:07:00,96515.35,36016.24,0.4,68660.17,8195.33,87.64,110.85,99.39,16096.46,16098.64,16098.53,16073.13,16072.47,16076.12,6006.92,6008.81,6008.4,5998.26,5995.83,5998.02,90
2022-05-03 23:08:00,96474.74,37013.98,0.57,96871.93,13328.51,88.87,93.65,91.35,16094.14,16094.04,16094.62,16062.78,16062.87,16066.29,6173.83,6174.34,6173.11,6164.25,6162.92,6165.53,90
2022-05-03 23:09:00,91504.26,29679.53,0.49,85286.2,7812.85,82.54,90.09,86.03,15258.8,15259.95,15258.05,15241.63,15241.49,15244.34,4951.05,4951.89,4950.46,4942.01,4941.09,4943.04,90
2022-05-03 23:10:00,95105.45,42129.14,0.4,68658.18,10129.93,87.66,98.17,93.68,15860.89,15861.22,15860.69,15839.52,15840.8,15842.34,7024.74,7026.04,7025.09,7017.78,7016.76,7018.73,90
