time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-04-07 20:35:36,57.34,56.56,0.23,543.02,0.0,14.66,9.09,9.62,8.18,7.17,9.75,13.52,8.57,9.31,7.67,6.91,9.37,14.72,0
2022-04-07 20:36:36,424.98,2168.43,1.13,5536.01,594.88,34.86,92.15,93.08,91.95,47.25,48.43,52.11,368.02,368.93,367.95,352.02,353.29,358.21,0
2022-04-07 20:37:36,92.22,82.01,1.9,8028.06,4.42,8.88,15.55,16.62,14.9,13.19,15.32,16.64,13.52,14.8,12.89,11.41,13.57,15.82,0
2022-04-07 20:38:36,49.26,36.12,1.71,7081.86,0.0,7.97,7.87,9.29,7.57,6.53,8.09,9.92,5.54,7.27,5.4,4.09,5.56,8.27,0
2022-04-07 20:39:36,39.89,41.69,1.46,6286.46,0.0,7.61,6.16,7.48,5.87,5.2,6.59,8.6,6.39,7.9,6.15,5.34,6.61,9.31,0
2022-04-07 20:40:36,62.32,42.4,1.54,6460.97,0.0,9.6,10.35,11.31,9.77,8.54,10.43,11.91,6.84,8.1,6.53,4.98,6.8,9.14,0
2022-04-07 20:41:36,67.36,45.52,1.63,6881.82,0.0,9.73,11.22,11.98,10.56,9.33,11.17,13.1,7.34,8.44,6.87,5.45,7.24,10.18,0
2022-04-07 20:42:36,210.02,53.24,1.64,6917.49,0.0,12.41,39.62,36.45,30.31,29.9,36.19,37.56,8.65,10.14,8.2,6.41,8.69,11.15,0
2022-04-07 20:43:36,240.46,86.96,1.64,6943.84,0.0,13.52,49.77,39.99,34.79,36.06,39.68,40.18,13.91,15.89,14.06,12.35,13.99,16.76,0
2022-04-07 20:44:36,55.56,64.99,1.58,6893.33,0.0,14.04,9.37,10.37,9.09,7.39,8.65,10.69,10.68,11.96,10.49,8.96,10.04,12.86,0
2022-04-07 20:45:36,71.41,96.75,1.97,8765.93,0.0,16.47,11.65,12.88,11.34,10.16,11.29,14.11,15.47,16.91,15.29,14.5,15.49,19.08,0
2022-04-07 20:46:36,67.93,92.33,1.99,8813.98,0.0,15.23,11.1,12.26,10.86,9.55,10.72,13.43,14.73,16.21,14.61,13.7,14.77,18.31,0
2022-04-07 20:47:36,743.67,557.92,0.95,4780.6,1753.93,14.62,128.76,129.57,128.65,116.51,118.08,122.1,93.7,94.68,93.7,89.13,90.59,96.12,0
2022-04-07 20:48:36,576.0,1014.4,1.29,5694.23,0.0,50.63,101.6,102.6,101.31,88.42,90.01,92.07,170.29,171.82,170.28,165.28,166.88,169.86,0
2022-04-07 20:49:36,322.77,828.51,1.12,4951.3,0.0,31.28,59.72,60.42,59.15,45.85,47.83,49.8,142.48,143.47,142.0,131.29,133.19,136.08,0
2022-04-07 20:50:36,60.16,39.11,1.4,5797.26,0.0,9.97,9.75,10.89,9.26,8.17,10.17,11.91,6.03,7.57,5.71,4.39,6.35,9.06,0
2022-04-07 20:51:36,61.05,38.92,1.44,5987.27,0.0,9.55,10.15,10.81,9.34,8.36,10.62,11.78,6.37,7.33,5.65,4.36,6.56,8.66,0
2022-04-07 20:52:37,379.44,201.55,1.33,5823.91,5.37,55.99,63.14,64.25,62.49,61.18,63.1,65.28,33.06,34.42,32.47,31.63,33.41,36.56,0
2022-04-07 20:53:37,57.34,45.17,1.37,5660.42,0.0,10.88,9.39,10.75,9.09,7.74,9.32,11.05,7.24,8.89,7.09,5.4,6.94,9.6,0
2022-04-07 20:54:37,59.66,42.27,1.49,6184.61,0.0,9.7,10.03,10.74,9.42,8.03,10.01,11.43,7.05,7.97,6.5,4.87,6.75,9.14,0
2022-04-07 20:55:37,61.41,35.52,1.51,6320.66,0.0,12.07,9.66,11.07,9.6,8.83,10.16,12.08,5.16,6.84,5.32,4.29,5.54,8.39,0
2022-04-07 20:56:37,71.44,50.55,1.52,6337.42,0.0,12.52,12.31,13.02,11.24,9.54,12.07,13.25,8.7,9.72,7.73,5.73,8.25,10.41,0
2022-04-07 20:57:37,58.2,42.62,1.46,5998.71,0.0,8.93,9.73,10.94,9.3,7.5,9.56,11.16,7.03,8.47,6.73,4.66,6.63,9.11,0
2022-04-07 20:58:37,148.27,118.8,1.96,8247.92,0.0,37.51,24.52,25.88,24.16,22.79,24.44,26.48,19.46,21.15,19.2,17.63,19.21,22.15,0
2022-04-07 20:59:37,88.11,79.88,2.12,8766.36,0.0,16.48,14.5,15.54,14.19,13.07,14.78,16.04,13.12,14.26,12.82,11.39,13.09,15.21,0
2022-04-07 21:00:37,185.2,112.6,2.01,8427.72,1.21,25.55,30.72,31.42,30.25,29.34,31.1,32.37,18.46,19.49,18.1,16.99,18.68,20.89,0
2022-04-07 21:01:37,3617.53,3780.44,1.35,6831.87,0.0,40.43,603.08,603.93,602.83,599.97,602.08,605.64,629.35,630.12,628.81,627.55,629.63,634.98,0
2022-04-07 21:02:37,76522.36,43976.05,0.83,142071.04,15.03,87.84,12767.31,12764.89,12766.53,12741.43,12742.34,12739.86,7335.47,7334.15,7334.54,7324.57,7323.24,7324.08,0
2022-04-07 21:03:37,33826.65,18431.57,0.9,154377.61,6.3,85.52,5644.76,5643.09,5640.0,5629.39,5634.47,5634.94,3076.2,3073.89,3072.44,3066.31,3070.73,3072.0,0
2022-04-07 21:04:37,77837.76,36052.47,1.24,210589.61,319.23,72.11,12980.46,12979.18,12980.87,12963.98,12967.03,12966.24,6010.71,6009.78,6009.8,6006.98,6007.07,6008.13,0
2022-04-07 21:05:37,41199.32,9325.16,0.97,170221.07,39440.19,75.34,6872.24,6881.64,6880.49,6854.18,6854.18,6856.59,1554.14,1561.86,1561.98,1548.29,1548.86,1550.04,0
2022-04-07 21:06:37,67750.34,31509.3,0.92,157580.73,17329.73,58.2,11306.33,11307.96,11307.79,11276.94,11275.8,11275.51,5256.72,5258.94,5259.23,5244.25,5245.12,5245.05,0
