time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-05 11:18:38,213.69,66.59,0.16,348.77,0.0,16.18,31.26,19.81,35.96,47.3,36.66,30.57,32.45,30.76,11.92,12.45,11.04,9.86,13.11,8.21,0
2022-05-05 11:19:38,77.4,75.85,1.97,7740.91,4.41,13.11,52.51,19.92,13.42,13.83,13.1,12.82,12.95,11.28,13.04,13.37,12.56,12.98,13.06,10.85,0
2022-05-05 11:20:38,6609.81,1074.59,0.87,4137.19,0.0,92.76,23.8,76.49,1109.2,1109.41,1108.95,1094.2,1095.77,1092.29,181.52,181.86,181.19,176.47,179.11,174.44,0
2022-05-05 11:21:38,57.75,45.64,1.73,6755.59,0.0,13.22,45.0,17.34,10.29,10.19,9.85,9.6,9.93,7.89,8.36,8.27,7.79,7.78,7.98,5.47,0
2022-05-05 11:22:38,74.62,56.63,1.5,5871.75,0.0,12.95,47.65,18.01,13.35,13.29,12.41,11.82,12.55,11.2,10.34,10.45,9.39,8.93,9.77,7.76,0
2022-05-05 11:23:38,59.28,39.22,1.51,6218.42,0.0,14.29,41.08,19.26,10.25,10.1,9.71,9.97,11.06,8.19,6.96,6.85,6.29,6.69,8.05,4.4,0
2022-05-05 11:24:38,128.94,59.52,1.42,6619.39,0.0,16.87,34.86,20.56,22.22,22.62,21.04,20.78,22.65,19.63,10.63,11.16,9.5,9.06,11.67,7.5,0
2022-05-05 11:25:38,64.35,40.02,1.6,6568.51,0.0,14.6,39.52,18.87,10.88,11.33,10.35,10.68,11.49,9.62,6.82,7.37,6.2,6.7,7.78,5.16,0
2022-05-05 11:26:38,2412.09,1625.97,1.25,5926.94,0.0,49.56,26.56,46.61,401.88,402.54,401.75,401.91,403.82,400.2,270.9,271.72,270.82,270.61,273.38,268.52,0
2022-05-05 11:27:38,65.88,83.69,2.13,8472.22,0.0,20.23,53.17,25.76,11.35,11.73,11.0,10.86,11.41,9.54,14.14,14.48,13.58,14.2,14.93,12.35,0
2022-05-05 11:28:39,65.55,82.1,2.12,8565.59,0.0,19.73,52.32,25.37,11.23,11.65,11.12,10.97,11.19,9.39,13.72,14.17,13.65,14.05,14.49,12.02,0
2022-05-05 11:29:39,2811.49,235.87,1.59,7143.37,213.36,62.08,22.16,48.47,470.47,470.91,470.41,466.81,468.03,464.87,40.03,40.46,39.84,38.6,40.45,36.49,0
2022-05-05 11:30:39,64.52,51.81,1.27,5571.69,0.0,17.11,39.73,21.15,11.07,11.57,10.77,10.62,11.53,8.96,8.91,9.58,8.68,8.48,9.82,6.35,0
2022-05-05 11:31:39,55.07,35.81,1.38,5399.3,0.0,12.65,46.82,17.29,9.25,9.65,9.23,9.7,9.39,7.84,6.01,6.45,5.93,6.68,6.39,4.34,0
2022-05-05 11:32:39,55.88,42.67,1.4,5545.58,0.0,11.57,47.23,16.98,9.54,10.0,9.62,9.51,9.36,7.86,7.37,7.82,7.43,7.42,7.34,5.29,0
2022-05-05 11:33:39,66.22,43.88,1.48,6065.22,0.0,17.54,39.36,20.9,11.73,11.79,10.78,10.62,11.64,9.66,7.97,8.16,6.97,7.0,8.24,5.53,0
2022-05-05 11:34:39,69.62,48.39,1.44,5873.71,0.0,11.91,40.59,16.23,11.78,12.22,11.86,12.01,11.89,9.87,8.22,8.79,8.35,8.57,8.57,5.89,0
2022-05-05 11:35:39,49.36,34.04,1.41,5536.76,0.0,11.57,46.86,16.68,8.48,8.54,8.11,8.69,8.7,6.84,5.99,5.99,5.5,6.36,6.23,3.96,0
2022-05-05 11:36:39,58.41,42.43,1.53,5975.91,0.0,13.54,50.17,18.55,9.87,11.03,9.79,9.83,9.2,8.69,7.15,8.34,6.98,7.5,6.69,5.77,0
