time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-04-08 05:12:50,56.12,55.4,0.22,516.83,0.0,14.76,8.72,9.19,8.11,7.16,9.63,13.3,8.25,8.91,7.69,6.9,9.23,14.42,0
2022-04-08 05:13:50,447.17,2191.75,1.14,5687.1,549.25,33.17,96.06,96.82,95.51,50.38,52.38,56.02,371.73,372.82,371.15,355.76,357.68,362.62,0
2022-04-08 05:14:50,80.13,73.49,1.83,8002.16,4.4,17.62,13.21,14.2,12.7,11.46,13.09,15.48,11.75,13.12,11.35,10.38,11.86,15.03,0
2022-04-08 05:15:50,59.89,47.04,1.58,7074.49,0.0,10.96,9.48,10.32,9.27,8.34,10.08,12.4,7.22,8.3,7.11,5.93,7.66,10.81,0
2022-04-08 05:16:50,45.5,47.12,1.55,6378.32,0.0,9.85,7.38,8.58,6.67,5.66,7.96,9.25,7.54,9.09,6.94,5.62,7.85,10.08,0
2022-04-08 05:17:50,67.69,47.44,1.51,6466.8,0.0,12.34,10.98,12.23,11.17,9.61,10.82,12.88,7.45,9.15,7.7,6.07,7.08,9.99,0
2022-04-08 05:18:50,66.41,43.37,1.58,6894.49,0.0,12.63,10.45,11.93,9.97,9.27,11.21,13.57,6.48,8.31,6.07,5.21,7.01,10.29,0
2022-04-08 05:19:50,123.02,50.39,1.56,6890.21,0.0,13.69,19.49,22.21,18.42,17.24,22.52,23.13,7.64,9.18,7.35,6.62,8.1,11.51,0
2022-04-08 05:20:50,172.49,94.1,1.4,6910.1,0.0,18.93,28.45,30.24,27.01,25.5,28.03,33.27,14.95,15.6,14.04,13.37,15.72,20.41,0
2022-04-08 05:21:50,44.12,57.28,1.7,7028.86,0.0,12.12,7.25,8.7,7.09,5.38,6.97,8.73,9.19,11.01,9.19,7.41,8.93,11.56,0
2022-04-08 05:22:50,73.78,98.28,2.09,8765.22,0.0,15.54,12.27,13.17,12.11,10.59,12.18,13.46,15.99,17.21,15.93,14.59,16.18,18.36,0
2022-04-08 05:23:50,75.52,99.47,2.11,8834.29,0.0,15.13,12.47,13.9,12.47,10.69,12.0,13.99,16.17,17.77,16.21,14.6,15.87,18.85,0
2022-04-08 05:24:50,720.25,539.51,0.93,4657.59,1670.67,19.79,124.81,125.68,124.49,112.54,114.38,118.36,90.8,91.77,90.58,85.85,87.47,93.04,0
2022-04-08 05:25:50,51.55,49.8,1.23,5335.44,0.0,15.37,8.26,9.24,7.63,6.98,8.92,10.52,7.85,9.17,7.31,6.46,8.32,10.69,0
2022-04-08 05:26:50,60.38,51.19,1.32,5461.1,0.0,12.56,9.93,11.05,9.54,8.15,10.29,11.43,8.27,9.87,8.0,6.25,8.36,10.43,0
2022-04-08 05:27:50,58.5,44.74,1.32,5501.19,0.0,8.53,9.5,10.64,9.11,7.91,10.17,11.18,7.06,8.51,6.74,5.34,7.54,9.54,0
2022-04-08 05:28:50,60.84,52.57,1.36,5635.59,0.0,8.42,9.98,11.64,9.47,7.84,10.15,11.77,8.37,10.65,7.98,6.11,8.41,11.04,0
2022-04-08 05:29:50,69.43,43.89,1.66,6768.85,0.0,10.56,11.34,12.39,11.51,9.97,11.5,12.72,6.92,8.24,7.22,5.51,6.94,9.06,0
2022-04-08 05:30:50,74.52,48.32,1.34,5570.04,0.0,16.78,12.31,13.47,11.76,10.33,12.59,14.06,7.81,9.35,7.34,5.64,7.86,10.33,0
2022-04-08 05:31:51,61.13,50.94,1.18,5915.07,0.0,12.0,9.44,10.61,9.09,7.73,10.2,14.07,7.38,8.79,7.05,5.86,8.2,13.65,0
2022-04-08 05:32:51,61.49,41.25,1.45,6058.24,0.0,14.03,10.07,11.21,9.44,8.37,10.54,11.86,6.48,7.98,5.99,4.78,6.88,9.15,0
2022-04-08 05:33:51,60.64,49.59,1.28,6123.62,0.0,11.65,9.42,10.57,8.98,8.0,10.29,13.39,7.25,8.71,6.96,5.96,8.11,12.59,0
2022-04-08 05:34:51,569.04,1085.2,1.14,5206.34,0.0,51.63,100.82,101.8,100.6,86.76,88.0,91.06,183.48,184.8,183.42,175.72,176.79,180.98,0
2022-04-08 05:35:51,126.38,77.96,2.18,8952.87,0.0,24.9,20.87,22.35,20.43,18.97,21.1,22.66,12.7,14.51,12.29,10.55,12.72,15.19,0
2022-04-08 05:36:51,187.89,113.87,1.97,8257.59,0.0,24.13,30.91,32.23,30.94,30.04,30.94,32.82,18.43,20.0,18.66,17.46,18.27,21.04,0
2022-04-08 05:37:51,89.07,81.15,2.14,8793.62,0.0,13.32,14.4,15.95,14.24,13.35,14.67,16.46,12.95,14.85,12.99,11.72,13.01,15.64,0
2022-04-08 05:38:51,60.43,45.32,1.37,241040.93,0.0,11.44,10.38,11.33,10.83,9.51,8.63,9.73,7.81,8.99,8.38,7.07,5.81,7.26,0
2022-04-08 05:39:51,76971.56,44457.78,0.85,146737.2,16.44,86.72,12841.71,12840.53,12840.45,12817.99,12816.12,12814.76,7415.13,7413.84,7414.43,7406.01,7405.11,7403.27,0
2022-04-08 05:40:51,85397.81,43853.16,0.93,158594.59,20.56,85.94,14256.09,14256.19,14254.92,14210.0,14208.96,14211.65,7315.1,7314.61,7314.21,7302.73,7302.82,7303.68,0
2022-04-08 05:41:51,47773.06,22382.47,1.03,180251.76,13.55,75.71,7969.3,7967.69,7963.29,7952.63,7960.68,7959.48,3735.22,3733.99,3729.87,3723.36,3730.75,3729.29,0
2022-04-08 05:42:51,8037.02,407.12,1.12,195419.99,32338.42,77.77,1339.67,1341.79,1338.04,1335.54,1340.27,1341.71,68.32,71.2,67.42,63.04,67.52,69.63,0
2022-04-08 05:43:51,295.93,268.63,1.03,181380.69,0.0,13.28,43.01,57.55,53.3,62.5,36.11,43.45,38.35,53.18,48.95,57.84,31.36,38.95,0
2022-04-08 05:44:51,38.07,37.34,1.01,178197.01,0.0,1.87,6.44,6.94,6.57,6.54,5.46,6.12,6.25,6.97,6.67,6.3,5.03,6.11,0
2022-04-08 05:45:51,96207.6,27467.25,0.6,101196.34,13486.38,93.34,16062.65,16056.68,16067.79,16009.36,16007.85,16003.28,4598.8,4595.5,4604.39,4558.89,4555.97,4553.7,0
2022-04-08 05:46:51,7441.98,2110.29,1.08,187631.81,1799.22,89.97,1250.02,1250.92,1250.35,1230.49,1229.18,1231.03,352.55,353.74,353.17,350.49,348.96,351.36,0
2022-04-08 05:47:51,112793.03,39950.0,0.36,60364.57,10949.24,86.04,18813.22,18812.29,18812.2,18784.42,18785.53,18785.38,6665.78,6665.74,6665.99,6651.01,6650.88,6650.6,0
2022-04-08 05:48:51,103527.57,45076.39,0.35,60203.48,11303.47,88.86,17265.41,17265.06,17265.06,17243.3,17243.95,17244.79,7518.1,7518.92,7518.81,7506.07,7506.51,7507.98,0
2022-04-08 05:49:51,102151.94,41741.3,0.51,87930.92,16693.72,85.03,17059.09,17058.77,17057.89,16991.21,16991.66,16993.33,6966.59,6966.92,6967.08,6946.09,6946.38,6948.24,0
