time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-04-09 02:54:00,52.01,50.95,0.21,510.21,0.0,11.04,7.55,8.62,7.42,6.78,8.66,12.97,6.96,8.21,6.86,6.52,8.25,14.14,0
2022-04-09 02:55:00,442.93,2295.89,1.13,5545.44,317.28,33.44,96.96,98.04,97.12,48.11,49.63,53.07,389.68,390.81,390.08,372.8,374.03,378.49,0
2022-04-09 02:56:00,88.51,128.71,1.84,7914.92,4.31,17.86,15.0,15.79,14.47,12.69,14.45,16.12,21.25,22.32,20.83,19.52,21.21,23.57,0
2022-04-09 02:57:00,1342.93,2107.93,0.66,3321.42,0.0,78.12,223.3,223.72,223.2,221.81,223.62,227.27,350.55,351.06,350.39,349.24,350.78,355.91,0
2022-04-09 02:58:00,166.64,45.09,1.56,6945.91,0.0,21.04,28.23,29.73,27.64,24.93,26.73,29.38,6.82,8.59,6.3,5.49,7.21,10.67,0
2022-04-09 02:59:00,79.45,59.19,1.56,7069.12,0.0,22.38,12.55,13.84,12.37,11.78,13.01,15.91,8.94,10.44,8.88,8.29,9.35,13.28,0
2022-04-09 03:00:00,179.98,71.32,1.35,6411.82,0.0,18.48,29.34,30.24,29.07,28.47,29.8,33.05,10.91,12.01,10.82,10.27,11.41,15.9,0
2022-04-09 03:01:00,103.16,46.28,1.62,6841.97,0.0,23.67,16.53,17.97,16.66,15.77,16.99,19.23,6.84,8.6,7.09,6.04,7.18,10.52,0
2022-04-09 03:02:00,131.5,99.26,1.61,6838.02,0.0,18.55,22.25,23.19,21.85,19.55,21.46,23.2,16.53,17.77,16.26,14.02,15.94,18.76,0
2022-04-09 03:03:00,143.52,36.34,1.68,7005.54,0.0,20.34,23.84,25.4,23.82,21.97,23.37,25.12,5.44,7.19,5.47,4.29,5.63,8.32,0
2022-04-09 03:04:00,71.4,98.87,2.03,8651.14,0.0,17.38,11.92,12.73,11.31,10.02,11.91,13.51,16.2,17.06,15.51,14.57,16.42,19.11,0
2022-04-09 03:05:00,64.75,88.33,2.14,8842.33,0.0,15.37,10.39,11.87,10.34,9.26,10.47,12.43,13.91,15.64,14.06,13.19,14.29,17.23,0
2022-04-09 03:06:00,48.0,65.57,2.24,9284.79,0.0,18.03,7.95,9.22,7.57,6.12,7.91,9.24,10.63,12.17,10.3,8.94,10.67,12.87,0
2022-04-09 03:07:00,1556.31,2207.81,1.09,5427.12,0.0,40.77,277.59,278.13,277.06,238.72,240.84,243.96,372.78,373.41,372.16,360.43,362.28,366.74,0
2022-04-09 03:08:00,61.61,38.35,1.28,5588.34,0.0,15.57,9.87,11.12,9.15,8.51,10.5,12.47,5.73,7.45,5.26,4.43,6.28,9.2,0
2022-04-09 03:09:00,49.93,37.53,1.35,5747.42,0.0,9.35,7.95,9.21,7.46,6.61,8.26,10.45,5.7,7.27,5.32,4.41,5.93,8.89,0
2022-04-09 03:10:00,578.99,842.15,1.24,5688.96,0.0,56.59,102.35,103.34,101.8,88.54,90.37,92.6,141.89,143.03,141.49,136.34,138.1,141.3,0
2022-04-09 03:11:00,509.15,948.34,1.09,4850.22,0.0,59.17,90.57,91.67,90.49,77.02,78.19,81.19,159.39,160.74,159.44,154.27,155.29,159.21,0
2022-04-09 03:12:00,82.23,45.63,1.2,5351.47,0.0,10.8,13.59,14.64,12.75,11.76,13.34,16.15,7.16,8.61,6.55,5.53,7.06,10.72,0
2022-04-09 03:13:00,64.59,45.94,1.38,6370.81,0.0,25.07,9.83,11.49,9.96,9.53,10.44,13.34,6.49,8.39,6.72,6.34,7.1,10.9,0
2022-04-09 03:14:00,43.72,35.69,1.42,6051.43,0.0,9.73,6.96,8.02,6.42,5.66,7.43,9.22,5.48,6.8,5.01,4.16,5.83,8.41,0
2022-04-09 03:15:00,477.56,474.62,1.32,5957.74,0.0,58.18,81.69,82.71,81.49,75.3,76.99,79.38,79.33,80.5,79.09,76.47,77.95,81.29,0
2022-04-09 03:16:00,722.92,1332.49,1.09,4889.03,0.0,65.45,126.69,127.54,126.04,112.03,114.28,116.35,223.93,225.23,223.52,217.44,219.61,222.76,0
2022-04-09 03:17:00,71.78,66.45,1.33,6386.12,0.0,13.07,11.26,12.41,10.63,9.75,12.3,15.43,10.04,11.53,9.43,8.66,11.15,15.63,0
2022-04-09 03:18:00,240.43,211.64,1.95,8639.06,0.0,26.62,39.6,41.1,39.7,38.55,39.54,41.92,34.6,36.39,34.79,33.59,34.52,37.74,0
2022-04-09 03:19:00,167.01,174.44,1.9,8292.73,0.0,14.89,27.37,28.56,27.09,26.33,27.85,29.8,28.4,29.88,28.22,27.42,28.89,31.63,0
2022-04-09 03:20:00,93.41,87.67,2.0,8644.09,0.0,14.72,15.58,16.37,14.87,13.76,15.54,17.29,14.55,15.49,13.86,12.65,14.32,16.81,0
2022-04-09 03:21:00,9588.39,3793.82,1.1,188061.76,0.0,82.39,1601.03,1602.14,1601.85,1594.89,1593.61,1594.87,633.15,634.26,634.19,631.09,629.79,631.34,0
2022-04-09 03:22:00,50520.77,22750.4,1.19,208149.16,165.64,79.43,8440.69,8439.26,8442.93,8400.47,8397.74,8399.67,3795.65,3795.13,3798.4,3787.93,3786.41,3786.87,0
2022-04-09 03:23:00,75558.62,38083.09,0.71,124001.89,12238.03,88.51,12603.23,12595.97,12601.39,12585.2,12585.57,12587.26,6353.28,6348.74,6352.49,6343.52,6340.89,6344.16,0
2022-04-09 03:24:00,436.43,386.57,1.03,179421.62,0.0,39.9,62.86,77.43,63.43,68.54,100.31,63.85,52.8,69.67,55.3,60.72,92.16,55.92,0
2022-04-09 03:25:00,627.08,550.83,1.03,179741.68,0.0,48.85,59.12,148.26,119.53,162.8,73.68,63.68,45.88,136.13,107.4,150.3,60.39,50.73,0
2022-04-09 03:26:00,520.68,507.8,1.03,181308.51,0.0,49.18,43.04,138.1,100.65,135.67,54.95,48.27,40.35,136.66,99.16,133.5,52.22,45.9,0
2022-04-09 03:27:00,5409.84,1802.14,1.35,234244.74,1.55,38.27,908.94,908.57,908.38,894.78,894.79,894.36,302.47,302.08,302.18,298.6,298.5,298.31,0
2022-04-09 03:28:00,6569.73,2989.56,1.0,174900.96,0.0,58.68,1098.86,1100.5,1100.04,1090.41,1089.06,1090.86,498.54,500.29,500.04,497.47,495.53,497.69,0
2022-04-09 03:29:00,105555.83,41248.82,0.49,86067.27,17851.16,93.15,17611.19,17611.08,17611.0,17573.93,17572.58,17576.05,6883.6,6883.37,6884.36,6865.1,6865.5,6866.9,0
2022-04-09 03:30:00,102553.72,35024.18,0.45,77173.44,11356.8,79.53,17108.47,17106.95,17107.87,17076.63,17074.46,17079.34,5848.5,5848.56,5849.84,5825.45,5823.97,5827.87,0
2022-04-09 03:31:00,111325.55,40942.67,0.38,64160.1,10197.8,95.27,18568.72,18567.38,18566.52,18540.6,18540.53,18541.78,6831.72,6831.54,6831.0,6815.77,6816.05,6816.6,0
2022-04-09 03:32:00,102187.77,46726.52,0.35,60499.53,10041.01,91.68,17041.97,17040.06,17040.55,17021.12,17020.93,17023.15,7793.15,7793.2,7794.06,7781.52,7781.6,7782.98,0
2022-04-09 03:33:00,103585.63,42296.71,0.5,87166.6,16703.08,88.23,17295.19,17295.82,17296.11,17232.19,17232.33,17233.98,7057.08,7057.14,7058.33,7041.31,7040.81,7042.06,0
2022-04-09 03:34:00,109025.0,34607.99,0.45,78371.12,11123.68,83.99,18187.28,18184.7,18184.86,18156.4,18154.47,18157.29,5778.18,5778.11,5779.18,5757.17,5756.41,5758.95,0
2022-04-09 03:35:00,107389.88,45704.9,0.34,57403.74,12042.55,86.09,17915.38,17915.76,17915.16,17882.31,17879.21,17882.06,7623.71,7624.5,7625.91,7610.86,7609.57,7610.34,0
2022-04-09 03:36:00,105327.77,43408.01,0.46,77320.4,11951.59,83.56,17567.54,17568.72,17567.21,17540.81,17540.11,17543.38,7240.87,7241.01,7240.29,7228.23,7227.84,7229.78,0
2022-04-09 03:37:00,99319.86,40145.25,0.51,89877.59,16161.51,84.84,16586.99,16588.24,16589.08,16518.02,16516.36,16521.17,6701.61,6701.12,6703.19,6679.4,6679.1,6680.82,0
2022-04-09 03:38:00,110547.58,36336.81,0.42,71902.29,10982.25,92.42,18538.48,18415.83,18416.92,18392.72,18391.05,18392.58,6065.49,6064.34,6065.63,6047.36,6046.83,6047.17,0
2022-04-09 03:39:00,99560.34,47566.4,0.31,52989.58,11772.61,90.19,16827.16,16676.17,16538.08,16507.14,16504.84,16506.96,7933.22,7932.59,7934.93,7921.76,7921.44,7922.45,0
2022-04-09 03:40:00,105436.27,43208.62,0.49,82936.53,14750.65,86.11,17599.51,17598.28,17596.94,17547.32,17545.93,17548.29,7208.93,7207.47,7207.12,7195.24,7194.7,7195.16,0
2022-04-09 03:41:00,101344.58,40503.03,0.51,86372.83,15305.18,86.64,16931.88,16928.43,16927.62,16853.72,16850.04,16852.89,6764.12,6762.82,6762.86,6738.56,6736.8,6737.87,0
2022-04-09 03:42:00,112973.48,36825.56,0.43,73807.53,11391.56,84.5,18844.47,18841.38,18842.73,18815.53,18814.27,18815.1,6148.72,6147.44,6147.76,6127.34,6127.05,6127.26,0
2022-04-09 03:43:00,107035.72,45587.61,0.34,57351.88,12252.36,88.12,17855.98,17856.2,17855.63,17822.78,17821.62,17823.52,7604.1,7605.43,7605.38,7590.64,7590.57,7591.49,0
2022-04-09 03:44:00,105876.29,42382.35,0.45,77023.94,12735.36,88.7,17657.3,17655.92,17654.87,17635.83,17634.98,17637.39,7069.66,7068.47,7069.15,7058.42,7057.31,7059.34,0
2022-04-09 03:45:00,99349.39,39994.29,0.55,93772.31,15932.83,80.3,16597.32,16596.1,16597.14,16520.89,16517.82,16520.13,6677.29,6677.88,6678.54,6653.34,6652.97,6654.27,0
2022-04-09 03:46:00,112667.65,37495.84,0.45,75210.67,11201.58,83.21,18793.38,18790.42,18789.55,18765.08,18764.13,18765.08,6259.63,6258.35,6258.85,6239.59,6239.06,6240.34,0
2022-04-09 03:47:00,107715.33,44790.09,0.35,59452.92,10994.12,89.14,17971.0,17970.29,17968.76,17934.79,17935.01,17935.48,7472.0,7471.69,7472.18,7457.82,7457.86,7458.54,0
2022-04-09 03:48:00,106307.9,42666.45,0.42,71264.36,11675.28,89.2,17727.89,17727.17,17727.0,17708.96,17707.05,17709.83,7116.71,7116.12,7117.39,7105.44,7104.67,7106.12,0
2022-04-09 03:49:00,100328.34,39869.17,0.53,89067.56,13833.99,71.58,16760.84,16759.8,16758.49,16683.82,16680.56,16684.83,6656.87,6657.25,6657.3,6632.4,6631.82,6633.54,0
2022-04-09 03:50:00,111015.92,37606.5,0.45,77520.66,10068.43,88.72,18516.41,18515.23,18513.6,18490.22,18489.34,18491.12,6276.61,6276.57,6276.27,6258.57,6258.79,6259.68,0
2022-04-09 03:51:00,102669.08,47657.59,0.32,54702.22,11674.96,92.33,17128.79,17127.57,17126.93,17096.18,17093.78,17095.84,7950.5,7949.59,7949.75,7935.85,7935.43,7936.48,0
2022-04-09 03:52:00,103528.89,41653.15,0.43,73656.24,12572.23,90.52,17267.03,17265.78,17265.2,17242.8,17243.5,17244.58,6948.86,6947.44,6947.72,6935.04,6936.61,6937.48,0
2022-04-09 03:53:00,97322.42,39369.63,0.54,93088.55,14366.19,78.23,16261.04,16258.02,16257.81,16181.57,16180.24,16183.75,6574.53,6573.45,6574.39,6548.11,6548.1,6551.06,0
2022-04-09 03:54:00,110535.06,34501.71,0.43,72546.58,12353.54,82.04,18441.05,18437.66,18438.0,18406.19,18404.73,18407.42,5762.56,5761.76,5762.03,5738.37,5737.77,5739.22,0
2022-04-09 03:55:00,110722.15,42486.58,0.35,60006.76,9679.7,94.05,18470.52,18466.82,18466.67,18439.31,18439.74,18439.09,7090.62,7088.56,7088.19,7071.75,7074.06,7073.39,0
2022-04-09 03:56:00,103826.11,45291.73,0.36,61768.7,11683.26,87.2,17316.32,17315.81,17315.44,17292.89,17292.36,17293.29,7553.68,7554.33,7554.74,7542.24,7542.94,7543.8,0
2022-04-09 03:57:00,102665.31,42071.2,0.49,84124.43,16951.6,88.54,17147.42,17145.71,17145.77,17075.56,17073.24,17077.6,7021.31,7019.54,7020.75,7002.42,7003.07,7004.11,0
