time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-02 18:39:30,46.94,48.35,0.11,231.52,0.0,14.18,30.87,17.85,8.27,8.32,7.76,6.99,9.7,5.9,8.41,8.72,7.95,7.05,10.65,5.57,0
2022-05-02 18:40:30,67.24,66.33,1.94,7752.54,4.41,11.15,57.73,19.32,11.34,11.68,11.61,11.27,11.47,9.87,10.91,11.44,11.33,11.43,11.66,9.57,0
2022-05-02 18:41:30,6368.07,932.28,1.19,5535.74,0.0,90.06,20.22,68.62,1068.46,1069.62,1068.4,1053.25,1055.56,1052.78,157.66,158.76,157.6,152.0,155.08,151.18,0
2022-05-02 18:42:30,57.97,58.45,1.76,6790.96,0.0,11.42,58.7,16.49,9.95,11.01,10.02,9.58,8.73,8.7,10.06,11.1,10.05,9.91,8.84,8.48,0
2022-05-02 18:43:30,69.83,71.39,1.43,5719.01,0.0,12.95,46.5,17.45,11.92,13.08,11.99,11.19,11.05,10.61,12.21,13.46,12.1,11.63,11.5,10.49,0
2022-05-02 18:44:30,57.72,42.93,1.62,6613.38,0.0,16.65,47.12,21.91,9.64,9.72,9.89,9.84,10.57,8.07,7.14,7.38,7.41,7.37,8.39,5.24,0
2022-05-02 18:45:30,216.29,96.39,1.67,6495.1,0.0,37.61,73.5,42.18,37.28,37.71,36.78,34.87,35.32,34.33,16.56,17.01,16.07,15.83,16.27,14.66,0
2022-05-02 18:46:30,183.36,87.85,1.67,6543.85,0.0,38.0,50.11,40.46,31.03,31.2,30.96,30.53,30.54,29.1,14.87,15.07,14.69,15.1,15.01,13.11,0
2022-05-02 18:47:30,1478.28,2230.04,0.5,2376.12,0.0,89.82,91.52,90.2,248.0,248.08,247.75,244.43,246.99,243.04,371.94,372.28,371.83,370.91,374.08,369.0,0
2022-05-02 18:48:30,72.53,94.85,2.03,8223.43,0.0,22.13,54.4,27.6,12.56,13.23,12.63,11.55,11.88,10.68,15.94,16.82,16.15,15.59,16.06,14.29,0
2022-05-02 18:49:30,57.53,82.75,2.06,8280.99,0.0,19.88,55.29,26.01,9.56,10.11,10.15,9.71,9.73,8.27,13.42,14.15,14.23,14.22,14.41,12.32,0
2022-05-02 18:50:30,59.57,79.63,2.26,8894.27,0.0,23.98,55.69,28.12,10.46,10.66,10.92,9.79,9.53,8.22,13.54,13.95,14.19,13.43,13.11,11.4,0
2022-05-02 18:51:30,1318.06,2101.84,0.76,3467.82,0.0,51.48,30.1,37.37,242.14,242.75,242.32,196.79,198.62,195.44,358.69,359.33,358.84,341.49,343.81,339.67,0
2022-05-02 18:52:31,111.69,73.49,1.27,5261.58,0.0,38.33,43.27,39.09,19.31,19.4,19.25,18.12,19.0,16.62,12.7,12.79,12.75,11.98,13.19,10.08,0
2022-05-02 18:53:31,67.2,40.72,1.32,5254.96,0.0,15.37,49.35,20.37,11.41,11.64,11.94,11.42,11.48,9.31,7.08,7.19,7.54,7.03,7.27,4.61,0
2022-05-02 18:54:31,103.52,43.65,1.5,5855.87,0.0,20.85,52.18,24.61,17.06,18.14,17.38,17.69,16.89,16.36,7.07,7.94,7.29,8.1,7.1,6.14,0
2022-05-02 18:55:31,66.24,43.99,1.34,5038.24,0.0,10.81,86.0,31.12,11.49,11.49,11.64,11.34,10.88,9.4,7.9,7.58,7.78,7.96,7.32,5.46,0
2022-05-02 18:56:31,75.0,38.6,1.42,5546.48,0.0,13.29,56.7,18.27,12.72,13.02,12.51,12.8,12.63,11.31,6.77,6.87,6.3,7.01,6.69,4.96,0
2022-05-02 18:57:31,70.96,49.46,1.25,5843.82,0.0,16.74,33.7,20.59,11.91,12.53,11.69,11.35,13.68,9.8,8.44,8.73,8.07,7.65,10.88,5.7,0
2022-05-02 18:58:31,599.8,840.4,1.25,5143.57,0.0,70.29,40.99,53.99,106.4,106.62,106.3,93.89,94.38,92.21,142.38,142.49,142.3,138.25,138.99,135.98,0
2022-05-02 18:59:31,559.61,819.02,1.16,4737.55,6.27,67.19,35.35,48.63,99.38,100.23,99.22,87.13,87.44,86.21,138.53,139.42,138.27,134.61,135.0,133.19,0
2022-05-02 19:00:31,48.5,38.3,1.39,5256.24,0.0,25.61,228.5,43.26,8.27,8.26,8.15,8.75,8.08,6.98,6.57,6.6,6.4,7.37,6.38,4.98,0
2022-05-02 19:01:31,59.13,33.18,1.7,6407.76,0.0,36.91,50.8,38.11,10.04,10.08,9.93,10.31,9.99,8.79,5.78,5.74,5.49,6.31,5.69,4.18,0
2022-05-02 19:02:31,126.23,119.32,2.05,7943.76,0.0,28.76,35.69,30.0,21.29,21.44,21.27,21.46,20.95,19.82,20.08,20.21,19.92,20.72,19.93,18.45,0
2022-05-02 19:03:31,138.14,124.33,2.05,7868.07,0.0,29.77,58.5,32.94,23.6,23.87,23.55,23.02,22.51,21.6,21.2,21.46,21.01,21.13,20.42,19.12,0
2022-05-02 19:04:31,146.73,134.48,2.08,7890.61,0.0,33.97,31.11,33.52,24.98,25.18,24.95,24.55,24.14,22.93,22.88,23.01,22.69,22.96,22.29,20.66,0
2022-05-02 19:05:31,77100.55,43896.45,0.82,140079.88,13.48,86.29,95.91,88.76,12862.51,12862.62,12862.65,12837.76,12837.76,12837.25,7319.86,7320.38,7319.14,7312.33,7311.92,7312.81,0
2022-05-02 19:06:31,61388.95,32146.31,1.07,181082.51,27.23,87.5,89.8,88.46,10236.0,10236.82,10237.15,10225.43,10225.21,10228.33,5362.21,5361.19,5359.92,5354.23,5352.23,5356.51,0
2022-05-02 19:07:31,861.75,335.22,1.07,115674.16,0.0,26.82,39.33,30.42,147.16,147.8,144.26,141.28,141.24,140.02,57.79,58.33,55.21,55.31,55.09,53.49,0
2022-05-02 19:08:31,1199.03,456.82,1.09,176298.41,0.0,32.17,38.79,34.0,201.3,205.48,199.84,197.84,196.99,197.58,78.75,76.98,75.8,75.83,74.37,75.09,0
2022-05-02 19:09:31,1955.59,1795.68,1.18,122477.87,0.85,18.46,30.06,20.57,334.75,340.93,348.3,310.8,312.46,308.35,302.4,310.88,319.86,287.99,289.45,285.11,0
2022-05-02 19:10:31,106934.79,34766.15,0.42,71602.57,11706.52,89.02,89.16,89.09,17840.42,17837.41,17835.98,17806.06,17806.53,17808.39,5803.94,5803.0,5801.17,5784.94,5785.85,5787.25,0
2022-05-02 19:11:31,114293.15,39357.1,0.35,59065.84,9409.2,88.62,95.51,91.85,19060.55,19060.85,19061.61,19037.12,19035.85,19037.17,6665.46,6545.83,6545.3,6533.8,6533.77,6532.93,0
2022-05-02 19:12:31,94451.81,43615.88,0.35,59644.94,9050.31,85.74,103.99,96.25,15751.52,15750.01,15749.89,15732.95,15732.98,15734.46,7274.09,7273.83,7271.93,7264.82,7265.37,7265.84,50
2022-05-02 19:13:32,76975.55,30160.72,0.55,96264.52,10500.37,83.15,87.61,85.45,12860.91,12858.94,12856.87,12797.58,12800.95,12800.29,5037.65,5037.62,5034.0,5015.73,5017.88,5017.84,50
2022-05-02 19:14:32,96302.22,35926.28,0.43,73215.95,8394.92,93.86,100.34,97.19,16061.87,16062.14,16060.89,16039.34,16037.98,16040.01,5994.58,5994.42,5991.82,5981.65,5981.1,5982.71,50
2022-05-02 19:15:32,97758.7,40260.44,0.5,84046.3,11069.22,89.11,97.43,93.77,16309.43,16307.13,16306.19,16278.0,16277.63,16280.33,6716.06,6715.54,6713.11,6705.08,6703.99,6706.67,50
2022-05-02 19:16:32,87092.82,28540.08,0.49,83954.93,9095.53,85.85,94.57,89.96,14528.1,14526.95,14525.61,14502.77,14503.72,14505.67,4765.15,4765.24,4762.37,4747.89,4749.15,4750.28,50
2022-05-02 19:17:32,99246.95,46075.64,0.4,69000.44,11135.76,83.47,94.26,89.76,16555.36,16554.11,16553.45,16527.35,16527.85,16528.84,7684.55,7683.99,7683.03,7674.32,7673.91,7675.85,50
2022-05-02 19:18:32,93903.15,39634.31,0.59,99759.68,15363.12,90.06,89.32,89.7,15680.9,15681.97,15679.84,15619.14,15620.11,15621.19,6611.62,6612.64,6610.71,6599.31,6599.37,6600.66,50
2022-05-02 19:19:32,98106.65,38532.46,0.39,65883.99,8944.88,91.58,99.48,95.61,16367.31,16366.2,16364.26,16336.03,16336.26,16336.59,6428.85,6429.6,6425.82,6416.12,6415.04,6417.03,50
2022-05-02 19:20:32,91005.03,36604.96,0.5,86332.26,10935.06,83.41,95.06,89.44,15185.42,15185.05,15183.71,15149.44,15149.74,15151.68,6106.42,6106.68,6105.47,6095.44,6094.22,6096.72,50
2022-05-02 19:21:32,84196.77,28130.19,0.52,91135.02,9439.6,89.13,92.75,90.79,14046.37,14044.49,14043.29,14018.48,14020.67,14023.46,4697.07,4697.15,4693.63,4679.09,4680.42,4682.83,50
2022-05-02 19:22:32,95735.85,41307.95,0.43,72226.03,9221.43,89.66,101.67,96.09,15969.67,15969.77,15968.37,15942.61,15942.54,15942.91,6889.49,6890.97,6888.43,6879.8,6879.2,6880.06,50
2022-05-02 19:23:32,91016.59,37154.86,0.41,70675.97,8655.89,87.32,98.35,93.34,15177.29,15176.9,15174.98,15161.85,15161.79,15163.78,6195.96,6197.31,6194.48,6188.33,6188.3,6190.48,50
2022-05-02 19:24:32,88038.61,29266.34,0.51,88097.27,10425.3,86.06,103.41,94.28,14686.04,14685.77,14682.82,14658.89,14661.06,14664.02,4885.23,4886.47,4882.71,4868.8,4870.42,4872.72,50
2022-05-02 19:25:32,99021.79,45077.4,0.37,63604.66,11355.22,92.62,97.08,95.17,16519.53,16518.34,16518.0,16488.72,16487.8,16489.4,7519.34,7519.32,7517.4,7506.84,7506.27,7508.23,50
2022-05-02 19:26:32,95029.77,36642.36,0.54,90258.54,13228.52,91.3,97.15,94.3,15853.51,15853.67,15852.17,15822.46,15822.11,15825.84,6111.78,6113.48,6110.89,6101.85,6100.95,6103.4,50
