time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-06 05:30:41,72.24,47.12,0.13,249.04,0.0,13.76,31.09,17.4,12.46,12.29,12.13,11.84,13.57,9.95,7.99,8.32,8.07,7.54,9.96,5.24,0
2022-05-06 05:31:41,86.92,79.42,1.97,7782.72,4.4,14.34,55.41,20.75,15.12,15.14,14.84,14.53,14.52,12.77,13.69,13.73,13.35,13.74,13.57,11.33,0
2022-05-06 05:32:41,8060.64,4268.62,0.27,1290.47,0.0,94.63,28.08,93.69,1342.63,1343.32,1342.6,1344.09,1345.65,1342.34,711.58,712.22,711.51,711.05,713.23,709.04,0
2022-05-06 05:33:42,39.77,40.97,1.7,6782.59,0.0,12.82,52.84,18.59,6.72,6.83,6.79,7.05,7.02,5.35,6.85,7.18,7.06,7.34,7.28,5.25,0
2022-05-06 05:34:42,48.21,50.08,1.5,5925.28,0.0,11.96,51.65,17.53,8.06,8.47,8.09,8.46,8.22,6.9,8.39,8.9,8.51,8.88,8.57,6.84,0
2022-05-06 05:35:42,61.73,44.37,1.53,6153.05,0.0,15.01,40.36,18.59,10.53,10.76,10.3,10.56,10.78,8.81,7.69,7.93,7.34,7.86,8.06,5.49,0
2022-05-06 05:36:42,70.28,50.39,1.56,6389.87,0.0,15.43,41.01,19.73,12.33,12.14,11.74,11.61,12.48,9.98,9.03,8.89,8.4,8.36,9.49,6.21,0
2022-05-06 05:37:42,86.27,55.8,1.63,6572.86,0.0,13.42,45.38,17.73,15.02,15.06,14.54,14.21,14.84,12.6,9.98,9.94,9.31,9.32,10.06,7.18,0
2022-05-06 05:38:42,1397.58,2211.91,0.5,2402.08,0.0,87.5,90.86,88.22,233.77,233.79,233.79,231.97,234.13,230.13,368.86,369.19,368.87,368.08,371.06,365.85,0
2022-05-06 05:39:42,67.78,93.64,2.12,8352.28,0.0,24.67,51.58,29.17,11.34,12.15,11.53,11.48,11.24,10.04,15.41,16.22,15.54,16.28,15.94,14.26,0
2022-05-06 05:40:42,70.71,99.47,2.16,8550.66,0.0,21.81,61.39,28.85,12.34,12.71,12.23,11.59,11.78,10.06,17.18,17.55,16.99,16.55,16.73,14.47,0
2022-05-06 05:41:42,43.5,62.16,2.33,9000.72,0.0,24.93,60.73,29.93,7.42,7.98,7.5,7.81,6.89,5.89,10.52,11.13,10.57,11.18,10.01,8.76,0
2022-05-06 05:42:42,1539.69,2136.7,1.09,5127.98,0.0,61.02,34.26,40.94,274.37,274.54,273.94,238.95,240.83,237.05,365.92,366.23,365.51,346.18,348.76,344.09,0
2022-05-06 05:43:42,59.07,41.29,1.37,5420.1,0.0,11.43,47.49,16.64,10.22,10.16,9.65,10.02,10.68,8.33,7.33,7.28,6.62,7.21,7.91,4.94,0
2022-05-06 05:44:42,70.4,44.0,1.45,5813.46,0.0,15.75,40.28,19.5,12.15,12.59,11.61,11.44,12.09,10.51,7.72,8.25,7.1,7.19,7.97,5.77,0
2022-05-06 05:45:42,65.43,45.05,1.53,6128.01,0.0,12.92,45.67,17.65,11.34,11.54,10.87,10.92,11.31,9.45,8.02,8.2,7.42,7.69,8.1,5.62,0
2022-05-06 05:46:42,71.87,46.83,1.47,5914.47,0.0,11.91,49.85,17.0,12.42,12.8,11.97,11.97,12.28,10.43,8.22,8.68,7.81,7.93,8.33,5.85,0
2022-05-06 05:47:42,58.6,44.16,1.46,5758.48,0.0,12.42,48.23,16.97,10.35,10.65,9.52,9.54,10.03,8.51,7.83,8.33,6.99,7.46,7.75,5.81,0
2022-05-06 05:48:42,550.82,764.43,1.34,5723.3,6.27,58.48,32.05,42.15,98.23,98.37,97.75,85.63,86.55,84.28,129.65,130.06,129.18,125.41,126.54,123.59,0
2022-05-06 05:49:42,565.18,772.72,1.32,5482.08,0.0,57.42,45.06,49.92,100.62,100.97,100.32,88.08,88.52,86.67,130.98,131.53,130.68,126.88,127.66,124.99,0
2022-05-06 05:50:42,550.0,768.04,1.36,5645.82,6.29,64.17,32.72,46.97,97.93,98.38,97.6,85.61,86.09,84.4,130.13,130.8,129.82,126.09,126.84,124.36,0
2022-05-06 05:51:42,560.16,770.39,1.16,4870.03,0.0,59.09,33.91,42.54,99.78,99.95,99.46,87.44,87.77,85.76,130.59,130.98,130.29,126.63,127.35,124.54,0
2022-05-06 05:52:42,143.75,127.49,2.05,8009.63,0.0,31.52,52.3,33.71,24.6,24.9,24.5,23.93,23.79,22.04,21.68,21.96,21.49,21.72,21.42,19.22,0
2022-05-06 05:53:42,139.01,130.04,2.02,7909.42,0.0,29.29,50.04,31.84,23.46,24.1,23.81,23.46,22.6,21.58,21.78,22.49,22.19,22.37,21.3,19.91,0
2022-05-06 05:54:42,78.35,78.34,2.1,8256.49,0.0,17.58,50.87,21.45,13.51,13.92,13.31,13.47,12.58,11.57,13.38,13.84,13.22,13.83,12.7,11.38,0
2022-05-06 05:55:42,158.77,116.49,2.12,8266.83,3.59,27.13,50.46,30.42,26.71,27.19,26.62,26.66,26.5,25.09,19.56,19.99,19.33,20.09,19.68,17.84,0
2022-05-06 05:56:42,75997.88,43459.67,0.82,140464.99,12.27,86.35,92.48,87.9,12678.4,12679.2,12681.21,12655.41,12649.89,12653.76,7247.43,7248.23,7247.42,7239.81,7237.65,7239.13,0
2022-05-06 05:57:42,50934.75,20282.47,1.13,195071.4,138.31,80.83,99.01,85.97,8492.51,8493.27,8492.19,8485.51,8485.67,8485.59,3383.76,3384.05,3381.96,3377.67,3377.33,3377.69,0
2022-05-06 05:58:43,1084.15,819.32,0.95,161902.41,0.0,39.13,39.21,39.15,182.61,174.94,203.64,178.43,185.77,158.75,138.65,128.93,161.03,135.27,142.1,113.33,0
2022-05-06 05:59:43,8582.62,3151.05,1.51,123534.11,5407.22,37.86,72.8,53.89,1430.36,1435.44,1428.72,1433.5,1427.86,1426.73,527.56,526.61,525.62,525.39,523.62,522.24,0
2022-05-06 06:00:43,3722.31,2188.87,0.7,40065.91,0.65,21.04,27.42,21.93,636.16,632.73,634.31,598.54,611.63,608.94,371.31,367.74,370.74,350.66,364.86,363.55,0
2022-05-06 06:01:43,114700.46,39599.96,0.36,61596.7,9943.65,93.44,98.3,95.78,19126.01,19126.36,19126.96,19107.16,19104.98,19108.99,6605.36,6606.3,6604.43,6594.45,6593.7,6595.73,0
2022-05-06 06:02:43,104872.43,46222.86,0.3,51841.49,12522.51,91.85,100.96,96.95,17493.11,17492.2,17493.42,17464.83,17463.64,17465.23,7708.94,7709.55,7707.62,7698.55,7699.24,7698.97,0
2022-05-06 06:03:43,15013.75,4013.65,0.69,120518.89,2849.85,69.16,94.07,79.22,2506.42,2506.47,2505.64,2499.18,2497.3,2498.73,671.78,672.42,671.25,667.17,664.9,666.14,80
2022-05-06 06:04:43,16266.88,4344.78,0.68,120200.0,3192.12,67.98,85.1,74.61,2716.83,2716.98,2715.05,2706.24,2704.96,2706.84,728.2,728.51,727.06,721.03,719.36,720.62,80
2022-05-06 06:05:43,79839.16,27346.8,0.56,93900.74,6963.13,105.53,93.55,100.21,13311.84,13312.14,13311.37,13300.92,13300.52,13302.37,4561.05,4561.74,4560.99,4554.3,4553.76,4554.96,80
2022-05-06 06:06:43,15200.9,4079.06,0.69,118971.98,2849.37,65.02,123.61,82.42,2537.78,2537.8,2537.08,2529.73,2528.7,2529.81,683.03,683.26,682.42,677.26,675.99,677.1,80
2022-05-06 06:07:43,28872.97,9735.26,0.67,111818.87,3301.0,69.1,81.7,75.38,4818.44,4817.78,4815.82,4807.39,4806.41,4807.13,1625.85,1626.06,1624.47,1620.08,1618.99,1619.81,80
2022-05-06 06:08:43,7829.26,2000.82,0.7,121581.07,1847.13,62.4,72.03,65.07,1308.23,1308.65,1308.01,1301.82,1300.74,1301.81,336.44,336.72,335.77,331.72,329.64,330.53,80
2022-05-06 06:09:43,14868.25,3921.64,0.69,120238.8,1784.43,61.94,108.58,79.53,2481.06,2481.51,2480.27,2475.72,2474.21,2475.49,655.72,656.15,655.16,652.48,650.53,651.6,80
2022-05-06 06:10:43,75331.29,23871.62,0.56,96575.48,7251.66,87.33,97.32,92.04,12558.99,12560.18,12559.5,12550.04,12550.15,12552.43,3981.25,3981.73,3980.65,3975.66,3975.35,3976.97,80
2022-05-06 06:11:43,81827.74,35282.19,0.63,107796.94,13988.18,85.55,96.39,91.4,13671.53,13670.92,13671.09,13604.01,13604.04,13606.15,5887.15,5886.89,5885.97,5873.94,5873.52,5874.72,80
2022-05-06 06:12:43,53260.36,22165.83,0.65,111253.6,8535.09,80.17,95.67,87.6,8901.57,8901.96,8902.01,8850.96,8850.57,8853.28,3700.23,3700.6,3700.06,3688.24,3687.44,3689.26,80
2022-05-06 06:13:43,28590.61,8232.2,0.67,116803.74,4376.17,67.34,107.03,82.37,4769.81,4770.72,4768.71,4759.86,4759.36,4762.16,1375.82,1376.18,1374.48,1368.19,1367.69,1369.84,80
2022-05-06 06:14:43,15027.72,4009.04,0.68,118824.21,2361.37,62.91,122.55,82.94,2508.67,2509.46,2508.05,2501.07,2499.11,2501.35,671.09,671.89,670.59,665.84,663.71,665.92,80
2022-05-06 06:15:43,83726.68,32748.09,0.57,97331.32,9361.59,84.79,101.44,93.32,13958.99,13958.48,13958.36,13949.12,13949.08,13952.65,5460.98,5461.07,5459.82,5454.47,5454.88,5456.88,80
2022-05-06 06:16:44,15145.61,4045.43,0.69,121269.42,2244.12,74.08,94.59,82.39,2528.7,2529.17,2527.44,2520.1,2519.32,2520.89,677.61,677.85,676.21,671.75,670.44,671.56,80
2022-05-06 06:17:44,23919.79,7347.61,0.69,118244.72,2504.2,82.02,73.79,78.77,3992.08,3992.64,3991.07,3981.49,3980.08,3982.43,1228.67,1229.21,1227.69,1220.97,1219.73,1221.34,80
2022-05-06 06:18:44,80199.23,34781.73,0.64,110730.97,14295.32,85.7,89.39,87.72,13399.86,13399.61,13399.62,13333.34,13332.67,13334.13,5803.19,5803.0,5802.27,5791.09,5790.18,5792.0,80
2022-05-06 06:19:44,56497.21,24084.31,0.66,113752.24,9223.87,81.75,93.37,87.17,9446.17,9446.47,9445.0,9386.37,9385.36,9387.84,4021.05,4021.17,4019.89,4007.71,4006.52,4007.97,80
2022-05-06 06:20:44,88840.55,37834.75,0.64,110633.95,15264.27,86.5,102.84,94.54,14843.0,14841.39,14840.62,14770.49,14770.68,14774.37,6313.54,6313.17,6311.89,6298.49,6297.08,6300.57,80
2022-05-06 06:21:44,96868.75,43675.33,0.47,80433.63,11339.38,85.75,95.99,91.77,16159.04,16158.33,16157.62,16130.06,16130.63,16133.08,7284.88,7284.88,7282.83,7274.22,7273.08,7275.43,80
2022-05-06 06:22:44,44680.14,19504.34,0.63,109055.03,7093.78,87.75,104.87,96.42,7470.05,7470.43,7468.88,7422.31,7423.27,7425.2,3255.36,3255.72,3254.32,3246.04,3245.59,3247.32,80
2022-05-06 06:23:44,104268.9,40487.64,0.45,74676.78,13324.63,81.75,89.59,85.68,17412.3,17411.26,17409.47,17344.95,17343.3,17347.63,6758.58,6757.9,6756.81,6737.75,6736.98,6739.61,0
2022-05-06 06:24:44,103216.39,48382.7,0.31,50859.59,11162.41,92.7,97.15,95.36,17218.66,17218.63,17216.53,17187.78,17185.98,17188.8,8069.61,8070.31,8067.08,8059.3,8057.32,8059.08,0
2022-05-06 06:25:44,104290.23,41644.43,0.38,63830.06,11541.43,86.22,100.42,93.96,17390.64,17390.54,17388.86,17372.25,17371.87,17376.07,6945.43,6946.02,6943.82,6936.59,6935.06,6937.52,0
2022-05-06 06:26:44,101605.77,41584.32,0.47,80238.7,17199.81,86.86,97.02,91.8,16970.69,16971.72,16971.99,16895.66,16895.71,16899.99,6937.65,6938.78,6936.8,6923.14,6922.87,6925.09,0
2022-05-06 06:27:44,107738.44,33621.41,0.42,71325.44,12051.8,81.06,99.59,88.79,18055.88,17955.93,17955.34,17922.26,17921.38,17927.65,5613.81,5613.98,5612.27,5592.67,5592.93,5595.75,0
2022-05-06 06:28:44,108476.52,44614.63,0.32,54190.98,10841.78,86.05,99.83,93.03,18095.38,18094.94,18095.27,18063.91,18062.17,18064.86,7441.21,7441.61,7439.9,7430.77,7429.81,7431.33,0
2022-05-06 06:29:44,104150.7,44951.82,0.31,52788.42,11784.99,87.62,99.69,94.87,17444.88,17444.69,17443.98,17333.58,17239.7,17243.88,7496.57,7497.32,7495.47,7486.79,7486.2,7489.46,0
2022-05-06 06:30:44,102379.03,44389.35,0.44,73389.08,14178.59,89.42,97.1,93.59,17096.87,17096.47,17096.2,17028.97,17027.79,17032.72,7404.05,7405.2,7402.4,7392.73,7391.15,7393.82,0
2022-05-06 06:31:44,104754.08,37943.84,0.39,66845.4,11462.51,80.14,94.12,87.23,17492.12,17491.38,17489.0,17426.31,17425.84,17429.43,6332.43,6333.01,6330.95,6314.42,6315.04,6317.99,0
2022-05-06 06:32:44,109297.85,42476.61,0.33,54832.05,9282.76,89.92,90.78,90.36,18230.63,18231.3,18230.64,18201.59,18200.17,18203.51,7085.83,7086.54,7084.68,7073.7,7072.12,7073.74,0
2022-05-06 06:33:44,103139.73,47019.54,0.31,52744.21,11857.69,88.01,96.75,93.17,17205.48,17205.55,17204.78,17174.86,17173.46,17175.59,7841.6,7842.42,7839.92,7832.16,7831.41,7832.04,0
2022-05-06 06:34:45,104029.9,41287.3,0.44,74516.36,13949.4,91.74,100.68,96.34,17356.68,17357.31,17356.34,17319.38,17318.56,17321.63,6886.31,6886.96,6884.33,6876.71,6875.6,6877.39,0
2022-05-06 06:35:45,102852.37,40199.47,0.42,72995.68,11902.62,82.74,98.62,90.47,17175.52,17174.56,17174.06,17107.65,17107.61,17112.96,6709.75,6708.94,6708.17,6689.89,6689.84,6692.87,0
2022-05-06 06:36:45,112675.91,40103.44,0.35,58444.05,11606.72,86.52,96.13,90.8,18795.43,18794.58,18794.07,18763.31,18762.66,18765.85,6691.26,6691.17,6688.88,6677.48,6675.73,6678.92,0
