time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-04-06 20:35:18,84.76,54.24,0.25,582.04,0.0,13.41,15.52,13.69,12.26,11.77,12.9,18.63,7.68,8.83,7.63,7.04,8.68,14.37,0
2022-04-06 20:35:28,48.49,49.63,0.25,543.46,0.0,14.2,7.41,8.28,6.78,5.83,8.1,12.07,7.25,8.28,6.64,5.89,8.02,13.54,0
2022-04-06 20:35:38,47.22,48.44,0.25,540.46,0.0,12.62,6.9,8.05,6.8,5.86,7.87,11.72,6.73,8.04,6.7,5.95,7.78,13.24,0
2022-04-06 20:35:48,48.34,49.78,0.22,514.03,0.0,12.58,7.28,8.12,6.77,5.86,8.1,12.21,7.13,8.22,6.63,5.97,8.05,13.78,0
2022-04-06 20:35:58,49.63,50.94,0.22,503.75,0.0,11.03,7.51,8.37,7.01,6.22,8.23,12.28,7.33,8.35,6.92,6.29,8.15,13.89,0
2022-04-06 20:36:08,48.78,49.86,0.23,531.23,0.0,11.88,7.16,8.19,7.03,6.23,7.98,12.18,6.96,8.11,6.92,6.29,7.88,13.7,0
2022-04-06 20:36:18,447.44,2299.57,1.2,5715.95,300.54,35.59,97.53,98.38,97.26,49.19,51.05,54.03,390.26,391.17,390.01,373.52,375.1,379.51,0
2022-04-06 20:36:28,76.53,75.66,1.79,7891.67,4.34,10.15,12.54,13.78,12.18,10.83,12.37,14.83,12.01,13.61,11.76,10.73,12.14,15.4,0
2022-04-06 20:36:38,75.09,74.34,1.82,7923.75,4.34,11.1,12.36,13.6,11.91,10.52,12.18,14.51,11.91,13.44,11.56,10.44,11.95,15.04,0
2022-04-06 20:36:48,72.34,71.15,1.79,7889.32,4.34,9.9,12.1,13.07,11.22,10.02,11.83,14.09,11.55,12.81,10.78,9.87,11.58,14.56,0
2022-04-06 20:36:58,73.84,72.58,1.82,7890.21,4.34,9.18,12.46,13.18,11.86,10.4,11.86,14.08,11.94,12.93,11.44,10.23,11.58,14.47,0
