time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-04 00:43:07,45.88,47.19,0.12,239.64,0.0,13.36,30.25,17.22,7.99,8.15,7.97,7.19,9.26,5.32,8.18,8.43,8.11,7.26,10.2,4.99,0
2022-05-04 00:44:07,73.89,73.16,1.92,7765.13,4.42,11.57,61.24,19.34,12.8,12.84,12.76,12.23,12.53,10.73,12.48,12.68,12.52,12.38,12.67,10.43,0
2022-05-04 00:45:07,6686.31,1126.48,0.81,3792.32,0.0,93.3,24.6,77.97,1122.46,1122.63,1122.03,1106.14,1107.91,1105.14,190.12,190.76,189.82,184.74,187.59,183.43,0
2022-05-04 00:46:07,50.06,38.79,1.66,6745.29,0.0,11.77,50.54,17.31,8.48,8.96,8.56,8.47,8.54,7.05,6.52,7.28,6.68,6.67,6.79,4.85,0
2022-05-04 00:47:07,66.8,48.61,1.49,5943.76,0.0,11.8,52.66,17.3,11.4,11.91,11.95,11.27,10.77,9.51,8.29,9.06,8.97,8.34,7.82,6.12,0
2022-05-04 00:48:07,69.43,38.66,1.52,6190.6,0.0,13.62,43.29,18.03,11.64,12.12,11.39,11.58,12.05,10.65,6.4,7.11,6.34,6.53,7.12,5.15,0
2022-05-04 00:49:07,58.55,37.74,1.61,6574.77,0.0,13.41,40.71,17.95,9.66,10.27,9.68,9.78,10.26,8.9,6.19,7.08,6.33,6.26,6.87,5.0,0
2022-05-04 00:50:07,68.83,37.25,1.59,6588.46,0.0,13.63,46.3,18.49,11.45,11.98,11.84,11.71,11.84,10.01,5.99,6.69,6.51,6.58,6.97,4.52,0
2022-05-04 00:51:07,2438.11,1645.52,1.29,5974.28,0.0,48.95,27.22,46.33,406.73,406.79,406.49,405.75,408.14,404.2,274.74,274.85,274.34,273.51,276.65,271.44,0
2022-05-04 00:52:07,64.47,83.28,2.07,8472.89,0.0,21.17,53.0,27.33,10.96,11.42,11.52,10.69,10.91,8.97,13.85,14.39,14.44,14.08,14.54,11.98,0
2022-05-04 00:53:07,60.74,77.84,2.12,8565.78,0.0,21.5,53.34,27.5,10.46,10.54,10.48,10.01,10.59,8.66,13.03,13.23,13.11,13.16,13.88,11.42,0
2022-05-04 00:54:07,2972.91,242.93,1.51,6923.87,208.93,62.77,23.47,51.45,496.84,497.56,497.17,494.02,495.26,492.05,40.92,41.61,41.21,39.88,41.76,37.54,0
2022-05-04 00:55:07,50.45,39.0,1.36,5517.8,0.0,21.38,49.17,24.94,8.61,9.03,8.46,8.4,8.57,7.38,6.63,7.35,6.6,6.56,6.77,5.1,0
2022-05-04 00:56:07,58.29,40.27,1.35,5386.85,0.0,10.67,115.75,37.44,9.96,10.16,9.97,9.85,10.09,8.26,6.93,7.3,7.01,6.9,7.18,4.93,0
2022-05-04 00:57:08,47.18,33.9,1.38,5462.86,0.0,11.3,83.95,36.46,7.84,8.05,8.15,8.33,8.3,6.51,5.63,5.98,5.98,6.17,6.16,3.97,0
2022-05-04 00:58:08,61.77,45.44,1.38,5483.08,0.0,21.19,48.07,24.42,10.85,11.04,11.02,10.11,10.27,8.47,8.03,8.36,8.24,7.55,7.73,5.53,0
2022-05-04 00:59:08,57.97,36.87,1.54,6244.69,0.0,12.94,49.43,18.15,9.79,9.99,10.33,9.73,10.01,8.11,6.24,6.67,6.82,6.28,6.63,4.23,0
2022-05-04 01:00:08,83.59,46.23,1.3,5275.85,0.0,14.58,44.15,18.89,14.01,14.91,14.62,13.94,13.6,12.51,7.6,8.78,8.42,7.87,7.61,5.96,0
