time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm_load,llcm_store,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-05-04 11:04:00,98303.8,38854.0,0.49,85230.83,15927.53,84.07,98.17,90.73,16414.61,16413.74,16417.58,16350.82,16350.41,16356.62,6484.47,6484.18,6484.26,6467.14,6465.47,6468.48,0
2022-05-04 11:05:00,103485.54,39204.73,0.41,69722.28,12218.64,87.4,96.27,91.83,17273.46,17275.62,17276.6,17216.77,17218.34,17224.75,6541.83,6543.03,6542.6,6525.97,6523.97,6527.33,0
2022-05-04 11:06:00,109394.01,41547.78,0.35,58719.91,9047.18,91.9,86.2,89.07,18244.57,18243.4,18244.55,18218.71,18219.72,18223.07,6998.42,6997.91,6948.31,6867.17,6867.71,6868.26,30
2022-05-04 11:07:00,6498.18,2001.82,0.7,122649.08,1031.12,88.72,73.54,79.97,1084.19,1084.55,1082.99,1082.13,1081.82,1082.49,334.76,335.19,333.49,333.2,332.31,332.87,30
2022-05-04 11:08:00,15003.25,3957.17,0.71,123125.65,1933.35,72.25,67.6,70.28,2503.79,2504.2,2502.81,2496.97,2497.42,2498.07,661.84,662.34,660.65,657.63,657.01,657.69,30
2022-05-04 11:09:00,76583.41,26186.76,0.57,96506.09,7513.27,91.39,91.93,91.62,12775.39,12773.74,12773.36,12753.8,12752.27,12754.84,4369.57,4369.15,4367.11,4360.95,4359.35,4360.62,30
2022-05-04 11:10:00,114.08,97.76,0.7,121548.37,0.94,24.61,23.56,24.3,20.13,20.83,19.7,18.13,17.73,17.56,17.37,18.16,16.92,15.7,14.87,14.74,30
2022-05-04 11:11:00,72989.3,29564.96,0.53,90210.88,7720.77,86.52,95.97,91.82,12171.86,12170.4,12170.57,12157.3,12158.58,12160.58,4930.44,4930.76,4928.76,4924.37,4924.3,4926.33,30
2022-05-04 11:12:00,108.9,93.57,0.7,122001.15,1.93,24.53,38.23,27.78,19.72,20.02,18.44,16.65,16.9,17.17,17.03,17.41,15.78,14.5,14.21,14.63,30
2022-05-04 11:13:00,125.0,95.44,0.7,122979.3,8.51,21.08,43.04,25.79,21.74,22.03,20.47,19.97,20.41,20.39,16.9,17.15,15.44,15.39,15.27,15.28,30
2022-05-04 11:14:00,91649.25,39686.72,0.61,104460.54,14026.46,88.39,100.16,94.8,15301.83,15302.73,15305.29,15246.33,15244.13,15248.94,6618.95,6620.25,6619.44,6609.74,6607.88,6610.46,30
2022-05-04 11:15:00,90765.35,37875.2,0.65,111948.11,15518.76,87.29,96.86,92.0,15158.28,15157.22,15159.72,15097.49,15094.26,15098.38,6319.54,6320.08,6318.32,6306.76,6304.39,6306.12,30
2022-05-04 11:16:00,129.97,101.69,0.7,123400.01,8.7,29.02,39.79,32.47,22.86,23.6,21.89,20.76,20.22,20.64,18.01,18.88,17.1,16.44,15.46,15.81,30
2022-05-04 11:17:00,76851.44,36285.99,0.48,82201.56,9763.76,88.97,97.82,94.56,12819.23,12819.01,12819.96,12797.24,12796.45,12799.56,6051.03,6051.58,6050.3,6045.11,6043.0,6044.97,30
2022-05-04 11:18:00,665.09,212.6,0.7,123262.68,174.48,25.75,25.27,25.59,112.51,113.43,111.73,109.35,108.61,109.47,36.86,37.71,35.97,34.56,33.28,34.22,30
2022-05-04 11:19:00,115.61,102.15,0.7,123223.33,1.01,18.41,33.34,22.0,20.61,21.39,19.78,17.8,17.67,18.36,18.28,19.13,17.52,15.84,15.37,16.01,30
2022-05-04 11:20:00,1401.59,354.19,0.7,123552.8,183.14,35.31,50.71,41.47,236.77,236.87,235.71,230.68,230.78,230.77,61.51,61.55,60.48,57.24,56.69,56.72,30
2022-05-04 11:21:00,8727.74,2079.43,0.71,123685.61,1812.92,53.38,55.03,53.99,1457.64,1457.65,1456.82,1451.56,1451.82,1452.25,348.8,348.83,347.65,345.06,344.46,344.64,30
2022-05-04 11:22:00,75590.77,35466.66,0.5,86924.87,8755.24,91.33,102.54,98.06,12607.57,12607.93,12607.73,12587.48,12587.48,12592.57,5914.84,5915.23,5913.83,5907.64,5906.38,5908.74,30
2022-05-04 11:23:00,15313.52,4088.31,0.7,122465.48,2672.87,63.44,109.2,77.9,2556.56,2556.35,2555.28,2548.01,2548.05,2549.27,684.15,684.64,682.99,679.1,677.93,679.5,30
2022-05-04 11:24:00,5018.13,1154.34,0.71,122132.42,761.5,60.44,67.46,62.85,839.26,839.46,838.78,834.1,832.92,833.61,194.4,194.82,193.8,191.33,189.41,190.58,30
2022-05-04 11:25:00,140.44,93.86,0.7,121593.92,0.76,24.37,20.42,23.04,25.09,24.86,23.64,22.8,21.95,22.1,17.01,17.05,15.76,15.46,14.18,14.4,30
2022-05-04 11:27:00,700.75,214.35,0.7,122170.39,106.54,29.03,54.44,35.61,118.8,119.0,117.37,114.8,115.01,115.78,37.38,37.55,35.8,34.44,34.24,34.93,30
2022-05-04 11:28:00,101070.74,47547.18,0.3,51496.0,11782.57,93.29,94.92,94.27,16860.96,16860.45,16861.04,16830.34,16826.21,16831.74,7929.32,7929.44,7928.62,7921.83,7918.1,7919.87,0
2022-05-04 11:29:00,104133.8,41698.12,0.39,65131.66,11687.91,87.21,97.01,92.59,17364.09,17363.35,17364.06,17346.74,17346.01,17349.55,6954.53,6954.36,6952.08,6946.16,6945.22,6945.78,0
2022-05-04 11:30:00,100161.79,42535.32,0.43,74606.06,16566.16,89.16,100.14,95.07,16724.15,16724.99,16725.75,16661.52,16660.46,16664.92,7094.07,7095.58,7093.4,7084.58,7083.03,7084.66,0
2022-05-04 11:31:00,97195.12,39403.24,0.48,82775.64,16193.5,81.56,92.97,87.21,16237.85,16236.82,16237.04,16158.87,16159.23,16165.3,6578.0,6576.8,6575.69,6558.03,6556.19,6558.53,0
