time,ddrc_rd,ddrc_wr,ipc,ips,mflops,llcm,uncore_imc_0/cas_count_read/,uncore_imc_1/cas_count_read/,uncore_imc_2/cas_count_read/,uncore_imc_3/cas_count_read/,uncore_imc_4/cas_count_read/,uncore_imc_5/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_1/cas_count_write/,uncore_imc_2/cas_count_write/,uncore_imc_3/cas_count_write/,uncore_imc_4/cas_count_write/,uncore_imc_5/cas_count_write/,faultFlag
2022-04-09 01:50:23,48.25,48.42,0.22,518.32,0.0,12.43,6.94,8.04,6.92,6.29,7.84,12.21,6.57,7.83,6.66,6.18,7.59,13.6,0
2022-04-09 01:51:23,439.27,2288.67,1.15,5438.88,407.58,33.09,95.68,97.0,95.69,48.17,49.66,53.06,388.0,389.46,387.99,371.86,373.37,377.99,0
2022-04-09 01:52:23,76.72,69.64,1.87,8013.22,4.4,20.3,12.45,13.79,12.25,11.42,12.15,14.66,10.93,12.49,10.93,10.27,10.9,14.13,0
2022-04-09 01:53:23,55.26,43.73,1.6,7111.76,0.0,10.07,8.87,10.06,8.67,7.45,8.85,11.37,6.74,8.24,6.72,5.33,6.63,10.08,0
2022-04-09 01:54:23,42.37,37.71,1.58,6742.86,0.0,11.36,6.58,7.9,6.29,5.47,7.11,9.04,5.67,7.23,5.44,4.55,6.05,8.77,0
2022-04-09 01:55:23,102.88,39.88,1.45,6375.0,0.0,14.08,20.66,17.43,15.12,14.99,15.96,18.71,6.13,7.47,5.73,4.8,6.29,9.45,0
2022-04-09 01:56:23,121.86,54.31,1.48,6937.07,0.0,12.69,19.67,21.73,19.97,18.23,19.41,22.85,8.04,9.48,8.22,7.25,8.44,12.88,0
2022-04-09 01:57:23,61.08,38.84,1.6,6893.22,0.0,11.69,9.47,11.09,9.25,8.64,10.08,12.54,5.63,7.53,5.47,4.7,6.13,9.39,0
2022-04-09 01:58:23,149.94,41.39,1.58,6882.56,0.0,10.42,24.87,26.34,24.54,22.77,24.37,27.04,6.25,8.05,6.03,4.86,6.38,9.82,0
2022-04-09 01:59:23,42.88,53.7,1.6,7011.57,0.0,11.44,6.81,8.07,6.94,5.59,6.27,9.18,8.32,9.81,8.55,7.4,7.92,11.7,0
2022-04-09 02:00:23,67.5,83.93,1.98,8795.2,0.0,15.45,10.99,12.02,10.74,9.61,10.83,13.3,13.34,14.6,13.16,12.41,13.55,16.86,0
2022-04-09 02:01:23,65.68,80.28,2.0,8836.17,0.0,14.43,10.73,12.03,10.24,8.93,10.55,13.2,12.77,14.37,12.39,11.41,12.92,16.43,0
2022-04-09 02:02:23,746.48,559.1,0.95,4790.98,1756.46,15.94,129.82,129.95,129.54,116.67,118.41,122.08,94.45,94.71,94.19,89.13,90.7,95.91,0
2022-04-09 02:03:23,53.54,47.24,1.21,5333.14,0.0,14.33,8.53,9.22,8.3,7.58,8.68,11.23,7.28,8.2,7.24,6.37,7.34,10.81,0
2022-04-09 02:04:23,52.75,41.33,1.22,5332.28,0.0,18.41,8.16,9.36,8.04,7.37,8.4,11.42,5.95,7.39,6.0,5.41,6.33,10.25,0
2022-04-09 02:05:23,63.7,57.2,1.25,5323.88,0.0,11.49,11.05,11.67,10.32,8.3,10.44,11.92,9.86,10.74,9.15,7.04,9.06,11.35,0
2022-04-09 02:06:23,156.52,165.14,1.13,5434.43,0.0,22.55,25.93,26.79,25.78,23.65,25.41,28.96,26.56,27.56,26.51,25.44,27.06,32.01,0
2022-04-09 02:07:23,53.64,35.19,1.45,6214.73,0.0,9.43,8.28,9.69,8.31,7.63,8.73,10.99,5.06,6.77,5.21,4.39,5.36,8.4,0
2022-04-09 02:08:23,57.49,35.56,1.36,5887.21,0.0,9.9,8.85,10.37,8.85,8.2,9.42,11.8,5.05,6.84,5.22,4.34,5.53,8.58,0
2022-04-09 02:09:23,79.83,42.25,1.33,5819.75,0.0,16.46,13.32,14.24,13.13,11.47,12.55,15.12,6.68,7.94,6.7,5.2,6.16,9.58,0
2022-04-09 02:10:23,61.68,38.54,1.59,6855.31,0.0,12.32,10.21,11.27,9.71,8.27,10.1,12.12,6.24,7.55,5.8,4.26,5.97,8.72,0
